年月日,時刻コード,始値(円/kWh),高値(円/kWh),安値(円/kWh),終値(円/kWh),平均(円/kWh),約定量合計(kWh),約定件数
2016/04/04,17,8.12,8.12,8.12,8.12,8.12,100,1
2016/04/04,18,,,,,,,0
2016/04/04,19,,,,,,,0
2016/04/04,20,,,,,,,0
2016/04/04,21,,,,,,,0
2016/04/04,22,,,,,,,0
2016/04/04,23,,,,,,,0
2016/04/04,24,11.00,11.00,11.00,11.00,11.00,150,1
2016/04/04,25,8.12,8.50,8.12,8.50,8.41,200,2
2016/04/04,26,8.12,8.50,8.12,8.50,8.41,200,2
2016/04/04,27,8.12,10.00,8.12,10.00,9.53,200,2
2016/04/04,28,8.12,10.00,8.12,10.00,9.53,200,2
2016/04/04,29,8.12,10.00,8.12,10.00,9.53,200,2
2016/04/04,30,8.12,10.00,8.12,10.00,9.62,250,2
2016/04/04,31,8.12,10.00,8.12,10.00,9.62,250,2
2016/04/04,32,8.12,10.00,8.12,10.00,9.59,350,3
2016/04/04,33,8.12,10.00,8.12,10.00,9.59,350,3
2016/04/04,34,10.00,10.00,10.00,10.00,10.00,200,1
2016/04/04,35,10.00,10.00,10.00,10.00,10.00,200,1
2016/04/04,36,10.00,10.00,10.00,10.00,10.00,200,1
2016/04/04,37,,,,,,,0
2016/04/04,38,,,,,,,0
2016/04/04,39,,,,,,,0
2016/04/04,40,8.50,8.50,8.50,8.50,8.50,50,1
2016/04/04,41,8.50,8.50,8.50,8.50,8.50,50,1
2016/04/04,42,,,,,,,0
2016/04/04,43,,,,,,,0
2016/04/04,44,7.00,7.00,7.00,7.00,7.00,100,2
2016/04/04,45,7.00,7.00,7.00,7.00,7.00,100,2
2016/04/04,46,8.50,8.50,7.00,7.00,7.50,150,3
2016/04/04,47,7.00,7.00,7.00,7.00,7.00,100,2
2016/04/04,48,7.00,7.00,7.00,7.00,7.00,100,2
2016/04/05,1,7.58,7.58,7.00,7.00,7.29,100,2
2016/04/05,2,7.31,7.31,7.00,7.00,7.16,100,2
2016/04/05,3,7.20,7.20,7.00,7.00,7.10,100,2
2016/04/05,4,6.94,7.00,6.94,7.00,6.97,100,2
2016/04/05,5,7.11,7.11,7.00,7.00,7.06,100,2
2016/04/05,6,7.06,7.06,6.43,6.43,6.44,4550,2
2016/04/05,7,7.03,7.03,6.48,6.48,6.49,4550,2
2016/04/05,8,7.03,7.03,6.52,6.52,6.53,4600,2
2016/04/05,9,7.03,7.03,6.51,6.51,6.52,4600,2
2016/04/05,10,7.09,7.09,6.53,6.53,6.54,4600,2
2016/04/05,11,7.21,7.21,6.46,6.46,6.48,4600,2
2016/04/05,12,7.26,7.26,7.26,7.26,7.26,150,1
2016/04/05,13,,,,,,,0
2016/04/05,14,,,,,,,0
2016/04/05,15,8.00,8.00,8.00,8.00,8.00,50,1
2016/04/05,16,7.57,8.00,7.57,8.00,7.79,100,2
2016/04/05,17,9.00,9.00,6.49,6.49,7.33,300,2
2016/04/05,18,9.00,9.00,6.23,6.23,7.34,250,2
2016/04/05,19,9.00,9.00,5.91,5.91,7.15,250,2
2016/04/05,20,9.00,9.00,6.08,6.08,7.54,200,2
2016/04/05,21,9.00,9.00,5.58,7.00,7.19,300,4
2016/04/05,22,9.00,9.00,5.58,7.00,6.96,350,4
2016/04/05,23,8.00,8.00,5.46,7.00,6.40,300,4
2016/04/05,24,8.00,8.00,5.46,5.46,6.40,300,4
2016/04/05,25,8.00,8.00,3.67,6.40,6.27,950,7
2016/04/05,26,8.00,8.00,3.67,6.40,5.65,400,6
2016/04/05,27,8.00,8.30,5.46,7.00,6.67,350,5
2016/04/05,28,8.00,8.33,5.58,7.00,6.72,350,5
2016/04/05,29,8.00,8.35,5.58,7.00,6.86,700,8
2016/04/05,30,8.00,8.38,5.58,7.00,6.77,400,6
2016/04/05,31,8.00,8.40,5.58,7.00,6.77,400,6
2016/04/05,32,8.00,8.93,5.58,7.00,6.83,400,6
2016/04/05,33,9.77,9.77,7.00,7.00,8.28,450,7
2016/04/05,34,9.81,9.81,7.00,7.00,7.87,550,7
2016/04/05,35,7.25,8.63,7.00,7.00,7.40,450,6
2016/04/05,36,7.23,8.63,7.23,8.63,7.59,300,3
2016/04/05,37,8.00,9.00,8.00,9.00,8.50,100,2
2016/04/05,38,9.14,9.90,8.00,8.90,9.16,350,4
2016/04/05,39,8.83,8.83,8.00,8.00,8.55,150,2
2016/04/05,40,8.83,8.83,7.83,7.83,8.22,150,3
2016/04/05,41,8.71,8.71,8.00,8.00,8.36,100,2
2016/04/05,42,8.00,8.00,8.00,8.00,8.00,50,1
2016/04/05,43,7.71,8.50,7.71,8.50,7.91,200,2
2016/04/05,44,7.54,8.00,7.54,8.00,7.69,150,2
2016/04/05,45,7.94,8.00,6.46,6.46,6.55,2200,5
2016/04/05,46,7.00,7.00,6.43,6.43,6.46,2100,3
2016/04/05,47,7.00,7.00,7.00,7.00,7.00,100,2
2016/04/05,48,7.00,7.00,7.00,7.00,7.00,100,2
2016/04/06,1,7.58,7.58,6.40,6.40,6.79,300,2
2016/04/06,2,7.55,7.55,7.55,7.55,7.55,100,1
2016/04/06,3,7.20,7.20,7.20,7.20,7.20,100,1
2016/04/06,4,7.33,7.33,7.33,7.33,7.33,50,1
2016/04/06,5,7.55,7.55,7.55,7.55,7.55,50,1
2016/04/06,6,7.55,7.55,7.55,7.55,7.55,50,1
2016/04/06,7,7.55,7.55,6.40,6.40,6.43,12600,3
2016/04/06,8,7.55,7.55,6.42,6.42,6.44,12600,3
2016/04/06,9,7.46,7.46,6.40,6.40,6.43,11100,3
2016/04/06,10,7.46,7.46,6.42,6.42,6.45,11100,3
2016/04/06,11,7.41,7.41,6.43,6.43,6.46,11100,3
2016/04/06,12,4.96,4.96,4.96,4.96,4.96,100,1
2016/04/06,13,7.50,7.50,7.50,7.50,7.50,50,1
2016/04/06,14,7.80,7.80,7.80,7.80,7.80,50,1
2016/04/06,15,7.50,7.50,7.50,7.50,7.50,50,1
2016/04/06,16,7.50,7.50,7.50,7.50,7.50,50,1
2016/04/06,17,6.71,8.12,5.58,8.12,6.51,500,3
2016/04/06,18,5.77,7.30,5.77,7.30,6.46,600,4
2016/04/06,19,6.02,7.30,6.02,7.30,6.79,450,3
2016/04/06,20,6.15,7.30,6.15,7.30,6.91,450,3
2016/04/06,21,8.12,8.12,5.75,7.30,8.01,6450,4
2016/04/06,22,5.89,7.30,5.89,7.30,6.67,450,3
2016/04/06,23,6.03,8.11,6.03,7.30,7.98,4750,5
2016/04/06,24,7.62,8.11,7.30,7.30,8.07,4550,3
2016/04/06,25,7.99,8.11,4.89,7.30,7.88,5050,6
2016/04/06,26,7.99,8.11,4.89,8.00,7.91,5050,6
2016/04/06,27,6.49,10.00,6.40,6.40,8.07,4800,7
2016/04/06,28,6.10,10.00,6.10,8.00,8.01,4900,7
2016/04/06,29,6.20,10.00,6.20,8.00,8.04,4850,6
2016/04/06,30,6.20,10.00,6.20,8.00,8.00,4950,7
2016/04/06,31,10.54,10.54,5.84,8.10,8.03,5350,8
2016/04/06,32,6.12,8.11,6.12,8.00,7.99,4750,5
2016/04/06,33,7.62,8.11,7.62,8.00,8.08,4550,3
2016/04/06,34,6.27,8.55,6.27,8.00,8.00,4800,5
2016/04/06,35,6.52,9.00,6.52,9.00,7.33,700,5
2016/04/06,36,6.52,9.00,6.52,9.00,7.33,700,5
2016/04/06,37,10.50,10.50,8.55,9.00,9.66,300,4
2016/04/06,38,10.01,10.01,8.55,9.00,9.32,200,4
2016/04/06,39,8.55,9.40,8.55,9.00,8.98,150,3
2016/04/06,40,8.55,9.31,8.55,9.00,8.95,150,3
2016/04/06,41,8.21,8.21,8.21,8.21,8.21,50,1
2016/04/06,42,8.50,8.50,8.50,8.50,8.50,50,1
2016/04/06,43,6.68,8.50,6.68,7.87,8.02,4900,4
2016/04/06,44,5.54,8.11,5.54,6.55,7.98,4900,4
2016/04/06,45,6.24,8.00,6.24,8.00,6.83,150,2
2016/04/06,46,5.55,5.55,5.55,5.55,5.55,100,1
2016/04/06,47,5.58,5.58,5.58,5.58,5.58,100,1
2016/04/06,48,7.58,7.58,7.58,7.58,7.58,100,1
2016/04/07,1,7.55,7.55,7.55,7.55,7.55,50,1
2016/04/07,2,7.48,7.48,7.48,7.48,7.48,50,1
2016/04/07,3,7.16,7.16,7.16,7.16,7.16,50,1
2016/04/07,4,7.46,7.46,7.46,7.46,7.46,50,1
2016/04/07,5,7.24,7.24,7.24,7.24,7.24,50,1
2016/04/07,6,6.40,7.29,6.40,6.40,6.40,9950,3
2016/04/07,7,6.40,7.38,6.40,6.40,6.43,9950,4
2016/04/07,8,6.42,7.39,6.42,6.49,6.49,9950,3
2016/04/07,9,6.44,7.39,6.44,6.50,6.51,8500,3
2016/04/07,10,6.42,6.48,5.16,6.48,6.46,8500,3
2016/04/07,11,,,,,,,0
2016/04/07,12,6.40,6.40,6.40,6.40,6.40,8000,1
2016/04/07,13,7.28,7.28,7.28,7.28,7.28,50,1
2016/04/07,14,8.00,8.00,8.00,8.00,8.00,50,1
2016/04/07,15,8.00,8.12,8.00,8.12,8.06,100,2
2016/04/07,16,7.30,8.00,6.58,8.00,7.29,150,3
2016/04/07,17,8.03,8.12,7.50,8.12,8.10,1700,3
2016/04/07,18,8.55,8.55,8.55,8.55,8.55,1650,2
2016/04/07,19,8.55,8.55,8.00,8.00,8.53,1800,2
2016/04/07,20,8.55,8.55,8.00,8.00,8.54,1950,2
2016/04/07,21,8.55,8.55,7.60,7.60,8.53,1950,2
2016/04/07,22,8.55,8.55,7.60,7.60,8.53,2150,2
2016/04/07,23,8.55,8.55,8.00,8.00,8.54,2400,2
2016/04/07,24,10.18,10.18,8.00,8.00,8.32,3050,3
2016/04/07,25,8.55,8.55,7.68,7.68,8.50,2750,3
2016/04/07,26,8.55,8.55,7.68,8.00,8.50,3000,5
2016/04/07,27,10.89,10.98,8.00,9.00,8.84,3250,5
2016/04/07,28,11.55,11.55,8.00,9.00,8.88,3150,5
2016/04/07,29,11.89,11.89,8.00,9.00,8.93,3050,5
2016/04/07,30,11.55,11.55,8.00,9.00,8.91,2800,6
2016/04/07,31,11.12,13.00,8.00,9.00,9.26,3050,8
2016/04/07,32,11.55,11.55,8.00,9.00,8.93,2400,5
2016/04/07,33,10.59,10.59,8.00,10.08,9.14,1100,6
2016/04/07,34,8.55,9.00,8.00,9.00,8.53,250,3
2016/04/07,35,7.60,8.74,7.60,8.74,8.34,150,3
2016/04/07,36,7.60,8.75,7.60,8.75,8.43,200,3
2016/04/07,37,9.98,9.98,8.00,8.00,8.99,100,2
2016/04/07,38,8.00,8.00,8.00,8.00,8.00,50,1
2016/04/07,39,8.64,8.64,8.00,8.00,8.32,100,2
2016/04/07,40,8.00,8.66,8.00,8.66,8.33,100,2
2016/04/07,41,7.70,7.70,7.70,7.70,7.70,50,1
2016/04/07,42,7.50,7.63,7.50,7.63,7.59,150,2
2016/04/07,43,6.81,6.81,6.81,6.81,6.81,50,1
2016/04/07,44,6.54,6.60,6.54,6.54,6.56,450,3
2016/04/07,45,7.93,7.99,6.40,6.40,6.43,9200,4
2016/04/07,46,7.87,7.87,6.60,6.60,7.19,300,3
2016/04/07,47,7.56,7.56,6.60,6.60,6.98,250,2
2016/04/07,48,7.58,7.58,6.60,6.60,6.99,250,2
2016/04/08,1,7.46,7.46,6.00,6.00,6.29,500,5
2016/04/08,2,5.74,6.29,5.74,6.00,5.92,900,6
2016/04/08,3,5.53,6.03,5.53,6.00,5.79,900,6
2016/04/08,4,5.53,6.00,5.53,6.00,5.78,850,6
2016/04/08,5,5.53,6.00,5.53,6.00,5.78,850,6
2016/04/08,6,5.43,6.00,5.43,6.00,5.73,900,6
2016/04/08,7,5.53,6.00,5.53,6.00,5.78,850,5
2016/04/08,8,5.53,6.00,5.53,6.00,5.78,850,5
2016/04/08,9,5.53,6.09,5.53,6.00,5.79,850,5
2016/04/08,10,5.57,6.01,5.57,6.00,5.81,900,5
2016/04/08,11,5.53,6.00,5.53,6.00,5.77,900,5
2016/04/08,12,5.53,6.00,5.53,6.00,5.75,750,4
2016/04/08,13,5.87,6.00,5.87,6.00,5.93,750,4
2016/04/08,14,6.10,6.10,6.00,6.00,6.05,800,5
2016/04/08,15,7.04,7.04,6.00,6.00,6.12,450,5
2016/04/08,16,7.58,7.58,6.00,7.30,6.74,300,4
2016/04/08,17,8.12,8.12,7.30,7.30,8.05,550,2
2016/04/08,18,8.12,8.12,7.30,7.30,8.05,550,2
2016/04/08,19,6.49,7.30,6.49,7.30,6.69,200,2
2016/04/08,20,6.49,7.30,6.49,7.30,6.69,200,2
2016/04/08,21,5.62,8.12,5.62,7.30,7.53,700,3
2016/04/08,22,5.63,8.12,5.63,7.30,7.53,700,3
2016/04/08,23,8.12,8.12,6.63,7.76,7.81,900,4
2016/04/08,24,7.30,7.30,7.30,7.30,7.30,50,1
2016/04/08,25,6.50,8.12,3.80,6.91,7.03,950,4
2016/04/08,26,6.50,8.12,3.79,6.92,7.04,950,4
2016/04/08,27,5.58,8.93,5.58,8.93,7.68,650,4
2016/04/08,28,5.58,8.12,5.58,7.68,7.55,850,4
2016/04/08,29,5.87,9.70,5.87,7.30,7.86,900,5
2016/04/08,30,5.63,9.77,5.63,7.30,7.73,900,5
2016/04/08,31,5.58,9.77,5.58,7.30,8.02,900,4
2016/04/08,32,5.59,9.77,5.59,8.12,8.03,850,4
2016/04/08,33,6.49,6.49,6.49,6.49,6.49,200,2
2016/04/08,34,6.49,8.00,6.49,8.00,6.93,400,4
2016/04/08,35,10.69,10.69,6.00,7.30,7.13,800,6
2016/04/08,36,10.69,10.69,6.00,9.82,7.57,950,9
2016/04/08,37,10.69,10.69,6.00,7.30,8.32,900,8
2016/04/08,38,8.67,14.53,7.50,8.16,9.63,550,6
2016/04/08,39,8.52,8.52,6.00,8.06,7.45,400,5
2016/04/08,40,8.50,8.50,6.00,6.00,7.36,350,4
2016/04/08,41,9.66,9.82,7.50,7.89,8.67,400,4
2016/04/08,42,9.65,9.65,7.50,7.88,8.62,400,4
2016/04/08,43,9.59,9.59,7.83,7.83,9.00,150,2
2016/04/08,44,7.89,7.89,7.85,7.85,7.88,150,2
2016/04/08,45,6.50,7.14,6.50,7.14,6.66,200,2
2016/04/08,46,6.50,7.11,6.50,7.11,6.65,200,2
2016/04/08,47,7.99,7.99,6.50,7.04,7.41,550,4
2016/04/08,48,7.99,7.99,6.50,7.11,7.30,450,4
2016/04/09,1,7.99,7.99,7.99,7.99,7.99,100,2
2016/04/09,2,7.68,7.68,7.68,7.68,7.68,50,1
2016/04/09,3,7.75,7.75,7.75,7.75,7.75,50,1
2016/04/09,4,7.75,7.75,7.75,7.75,7.75,50,1
2016/04/09,5,7.31,7.31,7.31,7.31,7.31,50,1
2016/04/09,6,6.93,6.93,6.93,6.93,6.93,50,1
2016/04/09,7,7.31,7.31,7.31,7.31,7.31,50,1
2016/04/09,8,6.93,6.93,6.93,6.93,6.93,50,1
2016/04/09,9,6.93,6.93,6.93,6.93,6.93,50,1
2016/04/09,10,6.93,6.93,6.93,6.93,6.93,50,1
2016/04/09,11,7.03,7.03,7.03,7.03,7.03,50,1
2016/04/09,12,7.19,7.19,7.19,7.19,7.19,50,1
2016/04/09,13,7.75,8.66,7.75,8.66,8.21,100,2
2016/04/09,14,7.75,7.75,7.52,7.52,7.64,100,2
2016/04/09,15,7.81,7.81,7.52,7.52,7.71,150,2
2016/04/09,16,7.81,7.81,7.00,7.00,7.54,150,2
2016/04/09,17,7.00,7.00,7.00,7.00,7.00,50,1
2016/04/09,18,6.30,6.30,6.30,6.30,6.30,50,1
2016/04/09,19,6.30,6.30,6.30,6.30,6.30,50,1
2016/04/09,20,6.30,6.30,6.30,6.30,6.30,50,1
2016/04/09,21,6.30,6.30,6.30,6.30,6.30,50,1
2016/04/09,22,6.30,6.30,6.30,6.30,6.30,50,1
2016/04/09,23,6.30,6.30,6.30,6.30,6.30,50,1
2016/04/09,24,6.30,6.30,6.30,6.30,6.30,50,1
2016/04/09,25,7.00,7.00,7.00,7.00,7.00,150,2
2016/04/09,26,7.00,7.00,7.00,7.00,7.00,150,2
2016/04/09,27,7.00,7.00,7.00,7.00,7.00,150,2
2016/04/09,28,5.70,5.70,5.70,5.70,5.70,50,1
2016/04/09,29,7.00,7.00,5.60,5.60,6.87,550,2
2016/04/09,30,20.00,20.00,6.00,6.00,18.73,550,2
2016/04/09,31,6.30,20.00,6.30,20.00,18.75,550,2
2016/04/09,32,6.50,20.00,6.50,20.00,18.77,550,2
2016/04/09,33,5.99,6.50,5.99,6.50,6.25,100,2
2016/04/09,34,6.50,6.50,6.50,6.50,6.50,50,1
2016/04/09,35,8.71,8.71,6.50,6.50,7.97,150,2
2016/04/09,36,8.71,8.71,7.52,7.52,8.31,150,2
2016/04/09,37,10.34,10.34,10.34,10.34,10.34,100,1
2016/04/09,38,9.98,9.98,7.80,7.80,8.89,100,2
2016/04/09,39,9.95,9.95,7.80,7.80,9.23,150,2
2016/04/09,40,9.95,9.95,8.02,8.02,8.99,100,2
2016/04/09,41,9.95,9.95,8.50,8.50,9.23,100,2
2016/04/09,42,9.31,9.31,8.55,8.55,9.06,150,2
2016/04/09,43,7.21,7.52,7.21,7.52,7.37,100,2
2016/04/09,44,7.13,7.52,7.13,7.52,7.33,100,2
2016/04/09,45,7.99,8.00,7.52,8.00,7.87,200,4
2016/04/09,46,7.99,7.99,7.99,7.99,7.99,50,1
2016/04/09,47,7.99,7.99,7.99,7.99,7.99,50,1
2016/04/09,48,7.99,7.99,7.99,7.99,7.99,50,1
2016/04/10,1,,,,,,,0
2016/04/10,2,,,,,,,0
2016/04/10,3,,,,,,,0
2016/04/10,4,,,,,,,0
2016/04/10,5,,,,,,,0
2016/04/10,6,,,,,,,0
2016/04/10,7,,,,,,,0
2016/04/10,8,,,,,,,0
2016/04/10,9,,,,,,,0
2016/04/10,10,,,,,,,0
2016/04/10,11,,,,,,,0
2016/04/10,12,,,,,,,0
2016/04/10,13,8.12,8.12,8.12,8.12,8.12,50,1
2016/04/10,14,6.96,8.12,6.96,8.12,7.54,100,2
2016/04/10,15,5.87,8.12,5.87,8.12,6.98,150,3
