年月日,時刻コード,システムプライス,売500MW,買500MW,売1000MW,買1000MW,売5000MW,買5000MW
2023/04/04,12,14.38,14.20,14.68,14.00,14.79,9.23,18.15
2023/04/04,13,14.20,13.00,14.31,11.06,14.59,8.82,15.92
2023/04/04,14,10.49,10.35,10.72,10.17,11.05,5.84,14.42
2023/04/04,15,9.98,9.62,10.13,8.92,10.20,1.01,14.05
2023/04/04,16,8.82,8.00,8.92,6.00,9.39,0.01,10.81
2023/04/04,17,2.43,1.01,3.00,1.00,5.00,0.01,9.62
2023/04/04,18,1.01,1.00,3.00,0.03,4.65,0.01,9.90
2023/04/04,19,1.00,0.50,1.01,0.02,3.00,0.01,8.92
2023/04/04,20,1.00,0.50,1.01,0.02,3.00,0.01,8.89
2023/04/04,21,0.01,0.01,0.02,0.01,1.00,0.01,4.65
2023/04/04,22,0.01,0.01,0.01,0.01,0.01,0.01,1.00
2023/04/04,23,0.01,0.01,0.01,0.01,0.01,0.01,0.02
2023/04/04,24,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023/04/04,25,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023/04/04,26,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023/04/04,27,0.01,0.01,0.01,0.01,0.01,0.01,1.00
2023/04/04,28,0.01,0.01,0.01,0.01,0.03,0.01,3.01
2023/04/04,29,1.00,0.20,1.01,0.01,2.00,0.01,8.82
2023/04/04,30,5.00,3.00,6.00,1.50,8.82,0.01,10.04
2023/04/04,31,4.65,3.00,6.00,2.00,8.82,0.01,9.98
2023/04/04,32,9.62,8.92,10.00,8.89,10.29,0.01,14.23
2023/04/04,33,8.82,6.00,8.98,4.65,9.98,0.01,11.09
2023/04/04,34,9.62,8.96,10.00,8.54,10.35,0.01,14.23
2023/04/04,35,10.78,10.56,11.00,10.45,11.15,5.84,14.45
2023/04/04,36,12.31,11.19,13.02,11.00,14.23,8.98,15.00
2023/04/04,37,12.13,11.06,12.76,10.98,14.22,9.39,15.09
2023/04/04,38,12.76,11.27,14.22,11.05,14.24,9.39,15.61
2023/04/04,39,12.76,11.24,14.04,11.05,14.24,9.39,16.01
2023/04/04,40,11.24,11.06,12.76,10.88,14.13,9.22,15.06
2023/04/04,41,11.84,11.09,12.76,11.00,14.00,9.23,15.34
2023/04/04,42,11.10,11.08,12.76,10.84,13.17,9.23,14.86
2023/04/04,43,11.11,10.92,13.00,10.67,14.22,8.92,14.99
2023/04/04,44,11.16,10.96,13.28,10.76,14.22,8.82,14.90
2023/04/04,45,11.14,10.91,13.02,10.67,14.22,8.82,14.72
2023/04/04,46,10.92,10.67,11.09,10.50,13.52,7.72,14.24
2023/04/04,47,10.84,10.63,11.09,10.47,13.00,6.01,14.32
2023/04/04,48,10.32,10.13,10.48,10.00,10.66,5.01,13.42
2023/04/05,1,10.45,10.41,10.49,10.20,10.71,5.84,14.24
2023/04/05,2,10.30,10.20,10.35,10.00,10.41,6.00,10.98
2023/04/05,3,10.32,10.24,10.32,10.00,10.41,7.25,10.87
2023/04/05,4,10.29,10.21,10.29,10.00,10.35,7.00,10.84
2023/04/05,5,10.35,10.31,10.35,10.17,10.41,7.00,11.33
2023/04/05,6,10.41,10.37,10.41,10.20,10.43,7.72,12.00
2023/04/05,7,10.40,10.35,10.40,10.20,10.42,7.50,12.25
2023/04/05,8,10.43,10.41,10.43,10.35,10.54,8.54,14.21
2023/04/05,9,10.49,10.48,10.54,10.41,10.75,8.68,14.23
2023/04/05,10,10.42,10.41,10.48,10.20,10.58,6.48,13.70
2023/04/05,11,10.63,10.48,10.80,10.31,11.05,7.72,14.24
2023/04/05,12,11.02,10.78,11.58,10.48,11.96,8.82,14.24
2023/04/05,13,11.05,10.81,11.28,10.37,11.90,8.82,14.21
2023/04/05,14,10.71,10.46,10.82,10.17,10.90,8.54,14.04
2023/04/05,15,10.68,10.48,10.80,10.17,10.93,8.92,13.79
2023/04/05,16,10.58,10.36,10.67,10.14,10.70,8.82,13.02
2023/04/05,17,13.00,10.67,14.03,10.48,14.03,10.00,14.23
2023/04/05,18,14.00,10.67,14.06,10.50,14.01,10.00,14.22
2023/04/05,19,14.03,11.05,14.08,10.60,14.03,10.04,14.23
2023/04/05,20,11.00,10.48,11.44,10.16,10.64,9.92,13.58
2023/04/05,21,10.48,10.13,10.56,10.04,10.30,9.29,10.72
2023/04/05,22,10.13,10.00,10.16,9.82,10.04,8.92,10.48
2023/04/05,23,10.04,10.00,10.05,9.73,10.04,8.54,10.17
2023/04/05,24,10.04,10.00,10.05,9.67,10.04,8.82,10.17
2023/04/05,25,9.86,9.67,10.00,8.98,9.80,5.84,10.05
2023/04/05,26,10.00,9.68,10.04,9.62,10.00,6.00,10.17
2023/04/05,27,12.44,10.86,13.19,10.23,12.44,10.00,14.04
2023/04/05,28,14.22,13.88,14.22,11.15,14.22,10.46,14.23
2023/04/05,29,14.24,14.04,14.24,13.73,14.24,10.64,14.31
2023/04/05,30,13.91,13.16,13.96,11.07,13.91,10.17,14.79
2023/04/05,31,10.64,10.42,10.80,10.04,10.80,8.92,14.21
2023/04/05,32,10.84,10.67,11.05,10.43,11.22,8.98,14.75
2023/04/05,33,11.20,10.90,13.00,10.64,13.28,10.00,14.86
2023/04/05,34,13.88,13.42,14.11,11.17,14.20,10.00,15.14
2023/04/05,35,13.81,13.50,14.04,12.08,14.21,10.17,15.36
2023/04/05,36,14.63,14.32,14.73,13.88,14.87,10.41,18.00
2023/04/05,37,14.70,14.54,14.86,14.22,15.00,11.00,17.97
2023/04/05,38,14.73,14.63,14.96,14.22,15.00,11.00,17.97
2023/04/05,39,14.66,14.36,14.77,14.22,14.99,10.43,17.97
2023/04/05,40,14.46,14.22,14.58,14.19,14.86,10.35,17.39
2023/04/05,41,14.22,14.20,14.32,13.02,14.66,10.00,17.11
2023/04/05,42,13.50,13.00,13.99,11.08,14.21,10.00,15.44
2023/04/05,43,13.02,11.45,13.50,10.84,14.20,10.00,15.13
2023/04/05,44,11.05,10.82,11.25,10.41,13.15,9.39,14.83
2023/04/05,45,10.86,10.67,11.05,10.31,11.81,9.42,14.72
2023/04/05,46,10.66,10.48,10.80,10.16,10.94,8.98,14.38
2023/04/05,47,10.48,10.16,10.58,10.04,10.82,8.54,14.20
2023/04/05,48,10.04,10.00,10.13,9.39,10.35,5.02,13.00
2023/04/06,1,10.35,10.20,10.37,10.07,10.61,5.84,11.19
2023/04/06,2,10.35,10.24,10.44,10.24,10.65,9.23,11.68
2023/04/06,3,10.37,10.21,10.48,10.21,10.67,9.40,11.19
2023/04/06,4,10.42,10.35,10.67,10.35,10.87,9.40,12.11
2023/04/06,5,10.51,10.37,10.69,10.37,10.93,10.00,13.00
2023/04/06,6,10.54,10.37,10.75,10.35,11.02,10.00,13.94
2023/04/06,7,10.61,10.43,10.88,10.43,11.55,10.00,14.23
2023/04/06,8,10.67,10.48,11.00,10.48,12.93,10.00,14.24
2023/04/06,9,10.80,10.56,11.28,10.37,13.74,9.40,14.24
2023/04/06,10,10.60,10.35,10.84,10.21,11.15,9.40,14.09
2023/04/06,11,10.91,10.37,11.32,10.21,13.00,9.40,14.31
2023/04/06,12,11.05,10.69,12.00,10.21,13.00,9.40,14.21
2023/04/06,13,11.74,10.91,13.81,10.63,13.90,9.40,14.30
2023/04/06,14,11.25,10.78,13.02,10.62,13.26,9.40,14.20
2023/04/06,15,12.57,10.90,13.42,10.80,13.60,10.00,14.20
2023/04/06,16,11.03,10.50,12.42,10.29,13.00,9.41,14.16
2023/04/06,17,10.00,9.94,10.43,9.89,10.50,8.03,13.57
2023/04/06,18,10.00,10.00,10.45,9.91,10.54,9.23,14.04
2023/04/06,19,11.66,10.64,14.03,10.48,14.10,10.00,14.03
2023/04/06,20,12.08,10.99,14.22,10.64,14.36,10.00,14.32
2023/04/06,21,13.90,11.09,14.51,11.09,14.51,10.35,14.51
2023/04/06,22,13.95,11.09,14.39,11.05,14.59,10.32,14.59
2023/04/06,23,10.67,10.49,11.19,10.48,11.19,10.05,11.19
2023/04/06,24,10.31,10.15,10.48,10.15,10.49,9.81,10.48
2023/04/06,25,9.93,9.73,10.00,9.62,10.02,8.98,10.02
2023/04/06,26,9.62,9.40,10.00,9.40,10.00,8.92,10.00
2023/04/06,27,10.37,10.17,10.50,10.13,10.58,9.40,10.68
2023/04/06,28,10.17,10.13,10.40,10.00,10.40,9.40,12.65
2023/04/06,29,9.39,7.50,9.40,6.00,9.40,3.00,10.96
2023/04/06,30,9.40,9.39,9.40,6.00,9.91,3.01,11.14
2023/04/06,31,9.40,9.40,9.93,9.39,10.00,4.65,13.01
2023/04/06,32,10.00,9.40,10.37,9.40,10.68,5.00,15.00
2023/04/06,33,10.37,10.05,10.69,10.00,10.98,6.00,15.13
2023/04/06,34,11.15,10.37,13.99,10.31,14.57,9.39,16.16
2023/04/06,35,13.99,11.02,14.21,10.37,14.46,9.39,16.00
2023/04/06,36,14.21,14.19,14.32,11.27,14.67,9.40,16.54
2023/04/06,37,14.21,14.19,14.46,11.48,14.66,9.81,16.54
2023/04/06,38,14.29,14.21,14.52,13.02,14.65,10.00,16.57
2023/04/06,39,14.36,14.21,14.57,13.32,14.73,10.00,17.05
2023/04/06,40,14.20,12.84,14.22,11.00,14.52,9.40,15.85
2023/04/06,41,13.60,11.27,14.21,10.44,14.29,9.40,15.60
2023/04/06,42,11.27,10.49,13.00,10.35,14.19,9.40,15.10
2023/04/06,43,11.00,10.31,11.97,10.00,13.61,9.40,14.93
2023/04/06,44,10.49,10.01,10.85,10.00,11.28,9.39,14.75
2023/04/06,45,10.31,10.00,10.76,10.00,11.05,9.39,14.48
2023/04/06,46,10.00,10.00,10.16,9.40,10.59,7.72,13.93
2023/04/06,47,10.00,9.96,10.01,9.40,10.40,6.00,13.00
2023/04/06,48,10.00,9.40,10.13,9.40,10.21,5.84,10.59
2023/04/07,1,11.10,11.07,11.10,10.80,11.10,8.00,13.10
2023/04/07,2,10.50,10.48,10.61,10.35,10.54,8.00,11.65
2023/04/07,3,10.65,10.57,10.71,10.45,10.65,8.80,12.31
2023/04/07,4,10.90,10.78,11.05,10.67,10.90,9.97,13.00
2023/04/07,5,11.02,10.98,11.10,10.82,11.10,9.40,13.13
2023/04/07,6,11.81,11.81,12.50,11.10,11.93,10.11,13.95
2023/04/07,7,12.24,11.45,13.00,11.10,12.25,10.13,14.23
2023/04/07,8,13.44,13.16,13.63,12.79,13.44,10.20,14.60
2023/04/07,9,13.28,13.00,13.75,11.96,13.42,10.21,14.48
2023/04/07,10,13.00,12.50,13.14,11.33,13.00,10.20,14.24
2023/04/07,11,12.00,11.87,12.42,11.15,12.16,7.95,14.07
2023/04/07,12,11.26,10.84,11.70,10.68,11.26,5.84,13.94
2023/04/07,13,11.95,10.92,12.13,10.80,11.96,6.00,13.95
2023/04/07,14,11.34,11.10,13.00,11.03,11.55,10.00,13.95
2023/04/07,15,11.21,11.05,12.03,10.88,11.45,9.41,13.93
2023/04/07,16,12.50,11.10,13.07,11.10,12.89,9.97,14.59
2023/04/07,17,13.00,11.00,13.26,10.85,13.00,6.86,14.68
2023/04/07,18,13.60,11.19,14.04,11.02,13.95,10.00,14.86
2023/04/07,19,14.82,14.68,14.91,14.60,14.86,11.81,16.04
2023/04/07,20,14.75,14.60,14.80,14.32,14.75,11.10,15.78
2023/04/07,21,14.39,14.20,14.59,14.19,14.66,10.72,15.28
2023/04/07,22,14.48,14.24,14.68,14.20,14.72,10.83,15.28
2023/04/07,23,14.20,13.02,14.31,11.78,14.59,10.48,15.06
2023/04/07,24,14.19,11.33,14.24,11.10,14.40,10.50,15.00
2023/04/07,25,10.64,10.17,10.83,10.14,11.09,8.96,14.59
2023/04/07,26,10.00,9.62,10.16,8.98,10.48,5.00,13.95
2023/04/07,27,10.64,10.31,11.09,10.16,13.90,8.96,14.86
2023/04/07,28,10.17,10.04,10.48,10.00,11.09,8.82,14.80
2023/04/07,29,13.00,10.82,14.04,10.35,14.21,6.42,15.09
2023/04/07,30,13.60,10.50,14.04,10.35,14.21,6.26,15.13
2023/04/07,31,11.45,11.10,13.02,11.00,14.20,8.80,15.06
2023/04/07,32,12.83,11.15,14.01,11.10,14.20,8.18,15.28
2023/04/07,33,11.96,10.35,12.65,10.01,14.19,4.65,15.10
2023/04/07,34,14.20,13.99,14.22,12.66,14.54,6.01,16.31
2023/04/07,35,13.95,11.96,14.04,11.23,14.21,6.00,16.00
2023/04/07,36,14.22,14.20,14.46,14.19,14.82,10.00,18.15
2023/04/07,37,14.72,14.22,14.86,14.21,15.00,10.35,18.57
2023/04/07,38,14.79,14.59,14.93,14.22,15.00,10.83,19.04
2023/04/07,39,14.79,14.38,14.86,14.24,15.00,10.45,19.28
2023/04/07,40,14.23,13.50,14.23,12.27,14.57,10.00,16.54
2023/04/07,41,13.60,11.51,14.03,11.08,14.24,9.97,15.76
2023/04/07,42,13.00,11.23,13.95,11.08,14.23,9.97,16.05
2023/04/07,43,13.02,11.24,13.57,10.87,14.13,9.72,15.00
2023/04/07,44,11.05,10.75,11.32,10.60,12.01,7.95,14.24
2023/04/07,45,12.50,11.00,13.26,10.84,13.50,9.62,14.48
2023/04/07,46,13.12,11.10,13.41,11.10,13.49,10.00,14.24
2023/04/07,47,12.31,11.10,13.43,11.10,13.50,10.00,14.24
2023/04/07,48,10.71,10.35,10.86,10.34,10.98,8.00,13.02
2023/04/08,1,10.20,10.16,10.52,10.00,11.09,2.01,17.26
2023/04/08,2,10.24,10.20,10.50,10.00,11.16,3.00,16.53
2023/04/08,3,10.10,10.00,10.23,9.83,10.48,2.01,14.01
2023/04/08,4,10.10,10.05,10.25,9.97,10.81,3.00,14.01
2023/04/08,5,10.20,10.13,10.38,10.00,10.85,3.00,14.68
2023/04/08,6,10.41,10.20,10.84,10.00,11.49,3.00,16.27
2023/04/08,7,10.74,10.40,11.74,10.16,13.31,3.01,17.26
2023/04/08,8,10.85,10.43,13.00,10.20,13.82,4.65,17.26
2023/04/08,9,12.20,10.84,13.99,10.41,14.00,5.00,18.40
2023/04/08,10,11.12,10.55,13.64,10.33,14.00,4.65,17.73
2023/04/08,11,11.21,10.21,13.13,10.00,13.86,1.00,17.26
2023/04/08,12,11.08,10.21,13.00,10.00,13.40,0.92,17.26
2023/04/08,13,10.29,10.00,10.87,7.00,12.03,0.01,17.44
2023/04/08,14,4.65,3.00,6.00,1.99,9.45,0.01,14.48
2023/04/08,15,1.00,0.03,1.00,0.01,1.99,0.01,13.33
2023/04/08,16,0.01,0.01,0.01,0.01,0.01,0.01,5.00
2023/04/08,17,0.01,0.01,0.01,0.01,0.01,0.01,1.00
2023/04/08,18,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023/04/08,19,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023/04/08,20,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023/04/08,21,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023/04/08,22,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023/04/08,23,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023/04/08,24,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023/04/08,25,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023/04/08,26,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023/04/08,27,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023/04/08,28,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023/04/08,29,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023/04/08,30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023/04/08,31,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023/04/08,32,0.01,0.01,0.01,0.01,0.01,0.01,1.00
2023/04/08,33,0.01,0.01,0.01,0.01,0.01,0.01,3.00
2023/04/08,34,0.50,0.02,1.00,0.01,1.00,0.01,12.41
2023/04/08,35,7.00,5.00,10.00,3.00,10.67,0.01,14.44
2023/04/08,36,13.93,13.06,14.01,11.00,14.36,1.00,17.26
2023/04/08,37,14.01,13.99,14.46,13.64,14.62,3.00,18.00
2023/04/08,38,14.47,14.25,14.70,14.00,15.12,5.00,19.23
2023/04/08,39,14.25,14.01,14.50,13.99,14.84,9.26,17.89
