年月日,時刻コード,システムプライス,売500MW,買500MW,売1000MW,買1000MW,売5000MW,買5000MW
2022/04/02,17,11.21,10.10,11.48,10.10,13.04,0.01,20.00
2022/04/02,18,9.39,7.61,9.67,2.16,9.92,0.01,13.10
2022/04/02,19,0.01,0.01,2.00,0.01,4.65,0.01,10.24
2022/04/02,20,0.01,0.01,0.01,0.01,0.01,0.01,10.10
2022/04/02,21,0.01,0.01,0.01,0.01,0.01,0.01,9.40
2022/04/02,22,0.01,0.01,0.01,0.01,0.01,0.01,9.40
2022/04/02,23,0.01,0.01,0.01,0.01,0.01,0.01,8.26
2022/04/02,24,0.01,0.01,0.01,0.01,0.01,0.01,5.00
2022/04/02,25,0.01,0.01,0.01,0.01,0.01,0.01,2.00
2022/04/02,26,0.01,0.01,0.01,0.01,0.01,0.01,0.46
2022/04/02,27,0.01,0.01,0.01,0.01,0.01,0.01,7.88
2022/04/02,28,0.01,0.01,0.01,0.01,0.01,0.01,8.69
2022/04/02,29,0.01,0.01,0.01,0.01,0.01,0.01,9.57
2022/04/02,30,0.01,0.01,0.01,0.01,0.01,0.01,9.67
2022/04/02,31,0.01,0.01,0.01,0.01,0.01,0.01,9.92
2022/04/02,32,0.01,0.01,2.00,0.01,7.61,0.01,10.34
2022/04/02,33,7.61,2.00,9.18,0.01,10.10,0.01,13.04
2022/04/02,34,14.99,11.39,15.97,10.98,17.13,0.01,23.91
2022/04/02,35,23.81,21.49,23.81,21.49,23.91,11.53,27.00
2022/04/02,36,23.91,23.91,23.92,23.91,23.92,16.86,32.09
2022/04/02,37,24.28,23.92,25.31,23.92,25.87,21.49,39.98
2022/04/02,38,25.91,25.61,26.79,25.34,26.79,23.81,40.18
2022/04/02,39,25.87,25.01,26.42,23.92,26.79,23.81,40.26
2022/04/02,40,23.92,23.92,23.92,23.92,26.79,21.49,40.00
2022/04/02,41,23.92,23.92,23.92,23.92,25.44,21.49,39.97
2022/04/02,42,23.92,23.92,23.92,23.92,25.35,21.49,38.80
2022/04/02,43,23.92,23.92,23.92,23.91,23.92,20.21,35.01
2022/04/02,44,23.91,23.81,23.91,23.81,23.91,17.31,26.79
2022/04/02,45,23.81,20.54,23.81,18.90,25.87,12.26,39.28
2022/04/02,46,19.13,18.42,19.27,17.13,23.81,8.41,38.49
2022/04/02,47,19.13,18.00,23.81,16.73,23.81,7.61,38.80
2022/04/02,48,16.44,14.58,16.86,11.51,19.13,0.01,31.68
2022/04/03,1,19.27,17.30,23.81,16.73,24.05,7.93,39.96
2022/04/03,2,19.27,18.38,23.81,16.86,24.01,8.30,32.77
2022/04/03,3,20.21,18.38,23.81,18.38,24.05,9.00,32.74
2022/04/03,4,23.81,19.27,23.81,19.13,24.05,10.05,31.90
2022/04/03,5,23.81,19.13,20.21,18.38,23.81,10.86,30.89
2022/04/03,6,24.02,20.55,22.80,20.00,24.18,11.53,33.18
2022/04/03,7,20.21,19.27,19.27,19.13,24.18,11.53,31.32
2022/04/03,8,20.21,20.21,20.21,19.27,24.18,12.47,34.44
2022/04/03,9,24.18,24.18,24.18,20.21,24.27,13.88,33.13
2022/04/03,10,24.18,20.21,24.18,19.27,24.18,12.45,32.95
2022/04/03,11,23.81,20.21,23.81,19.60,26.79,11.58,39.21
2022/04/03,12,23.81,19.27,23.81,18.88,25.73,11.04,39.03
2022/04/03,13,20.21,18.20,23.44,17.13,23.44,9.24,31.22
2022/04/03,14,17.13,16.73,20.21,16.40,23.44,0.90,29.75
2022/04/03,15,11.39,11.02,15.09,8.35,16.73,0.01,30.30
2022/04/03,16,9.75,8.22,10.71,6.06,11.42,0.01,23.81
2022/04/03,17,9.75,9.75,10.10,9.39,10.71,0.01,18.38
2022/04/03,18,9.18,9.18,9.75,4.65,9.76,0.01,11.46
2022/04/03,19,7.61,2.00,9.18,0.01,9.39,0.01,10.71
2022/04/03,20,0.01,0.01,2.00,0.01,7.60,0.01,10.34
2022/04/03,21,2.00,0.01,4.65,0.01,7.06,0.01,10.34
2022/04/03,22,5.40,2.00,7.61,0.01,7.91,0.01,10.71
2022/04/03,23,7.61,2.00,8.14,0.01,8.69,0.01,10.71
2022/04/03,24,5.00,2.00,7.61,0.01,8.05,0.01,10.22
2022/04/03,25,2.00,0.01,7.06,0.01,7.06,0.01,9.60
2022/04/03,26,4.65,1.00,7.61,0.01,7.61,0.01,10.71
2022/04/03,27,2.00,0.01,7.06,0.01,7.61,0.01,10.71
2022/04/03,28,1.00,0.01,3.00,0.01,4.65,0.01,10.34
2022/04/03,29,2.00,0.01,7.61,0.01,7.83,0.01,10.71
2022/04/03,30,0.01,0.01,3.00,0.01,5.00,0.01,10.34
2022/04/03,31,1.00,0.01,7.61,0.01,8.96,0.01,10.71
2022/04/03,32,9.18,4.65,9.39,0.03,9.75,0.01,11.39
2022/04/03,33,5.44,1.00,9.18,0.01,9.41,0.01,15.00
2022/04/03,34,10.98,10.10,11.44,9.75,13.07,0.01,27.67
2022/04/03,35,18.38,16.86,23.44,15.98,23.44,0.45,27.56
2022/04/03,36,23.44,23.44,23.45,20.25,23.45,12.00,38.24
2022/04/03,37,23.45,23.45,23.45,23.44,23.45,16.68,35.69
2022/04/03,38,23.45,23.45,23.81,23.45,23.81,18.20,39.28
2022/04/03,39,23.81,23.45,23.81,23.45,23.81,18.38,39.53
2022/04/03,40,23.81,23.45,23.81,23.45,23.81,18.38,39.24
2022/04/03,41,23.81,23.45,23.81,23.45,23.81,18.38,39.27
2022/04/03,42,23.45,23.45,23.45,23.45,23.45,17.13,35.00
2022/04/03,43,23.45,23.45,23.81,23.45,23.81,17.31,35.00
2022/04/03,44,23.45,23.45,23.45,23.44,23.45,16.47,27.48
2022/04/03,45,26.79,26.79,31.07,24.28,31.00,16.47,39.25
2022/04/03,46,23.81,20.25,24.28,18.88,24.28,11.29,32.60
2022/04/03,47,24.28,23.81,25.29,19.31,25.87,11.21,39.24
2022/04/03,48,18.90,17.31,20.25,16.73,23.81,7.93,33.24
2022/04/04,1,14.77,12.12,16.73,11.46,18.38,0.01,31.13
2022/04/04,2,16.47,12.63,17.13,12.02,18.38,0.01,29.70
2022/04/04,3,16.86,16.44,17.13,12.52,18.38,0.01,30.24
2022/04/04,4,16.47,16.40,16.73,12.41,16.86,0.01,31.62
2022/04/04,5,16.86,16.73,18.00,16.48,18.38,0.30,35.92
2022/04/04,6,20.00,19.13,24.18,18.88,24.18,8.30,39.28
2022/04/04,7,24.18,20.21,24.18,19.27,24.18,11.58,39.29
2022/04/04,8,20.25,20.00,24.18,19.27,24.18,11.96,39.97
2022/04/04,9,19.27,19.13,20.21,18.88,24.18,11.35,39.78
2022/04/04,10,20.21,19.27,24.18,19.13,24.18,11.35,39.97
2022/04/04,11,24.18,24.18,26.06,24.18,26.79,12.26,40.50
2022/04/04,12,26.80,26.79,31.75,26.06,32.09,13.77,41.08
2022/04/04,13,34.43,32.09,39.63,31.84,39.73,16.44,46.00
2022/04/04,14,39.57,34.43,39.68,32.09,39.77,16.73,45.00
2022/04/04,15,34.43,33.28,35.01,32.58,35.87,16.86,40.50
2022/04/04,16,26.92,25.87,30.01,25.56,31.84,16.73,40.13
2022/04/04,17,23.81,23.81,23.81,23.81,25.81,18.38,37.87
2022/04/04,18,20.21,20.21,23.81,20.07,23.81,16.86,35.00
2022/04/04,19,20.07,20.07,20.21,19.66,23.81,19.13,35.00
2022/04/04,20,19.66,19.66,19.66,19.66,19.66,16.10,26.42
2022/04/04,21,16.86,16.86,17.13,16.73,18.27,10.34,19.66
2022/04/04,22,17.13,17.13,18.38,16.86,19.13,11.32,19.66
2022/04/04,23,14.99,14.99,16.00,14.34,16.44,10.34,19.66
2022/04/04,24,11.53,11.57,11.78,11.40,12.02,10.10,19.66
2022/04/04,25,10.10,10.10,10.10,10.10,10.30,9.39,15.86
2022/04/04,26,9.75,9.75,9.75,9.75,9.75,4.65,12.04
2022/04/04,27,11.32,11.32,11.48,11.06,11.57,10.10,19.66
2022/04/04,28,12.26,12.26,12.45,11.98,14.34,11.05,19.66
2022/04/04,29,18.38,18.38,18.88,17.13,19.26,14.34,19.66
2022/04/04,30,19.66,19.66,19.66,19.66,19.66,16.73,23.81
2022/04/04,31,16.44,16.44,16.47,16.01,16.73,11.16,19.66
2022/04/04,32,19.66,19.66,19.66,19.66,19.66,19.66,32.16
2022/04/04,33,19.66,19.66,19.66,19.66,20.07,19.66,35.00
2022/04/04,34,29.01,29.01,31.75,27.48,31.84,19.66,40.22
2022/04/04,35,39.68,39.57,39.77,38.25,39.83,24.28,46.92
2022/04/04,36,40.60,40.41,40.79,40.04,41.26,30.00,80.00
2022/04/04,37,45.00,42.00,45.03,41.31,45.03,33.00,80.00
2022/04/04,38,45.03,45.00,45.03,41.72,45.03,35.00,80.00
2022/04/04,39,40.26,40.04,40.41,40.00,40.90,32.16,80.00
2022/04/04,40,40.00,39.94,40.01,39.83,40.04,26.79,79.90
2022/04/04,41,39.83,39.70,39.97,39.58,40.00,26.79,56.78
2022/04/04,42,39.78,39.58,39.83,39.48,39.94,24.30,46.92
2022/04/04,43,39.70,39.58,39.78,39.27,39.83,23.81,45.03
2022/04/04,44,39.28,38.25,39.48,38.25,39.58,19.66,45.03
2022/04/04,45,38.25,38.25,39.28,31.84,39.48,15.89,42.95
2022/04/04,46,26.79,24.28,28.41,23.81,30.00,11.77,39.83
2022/04/04,47,23.81,20.21,25.87,19.13,26.42,3.00,39.78
2022/04/04,48,18.38,16.86,20.07,16.44,23.81,0.01,39.63
2022/04/05,1,18.38,16.86,19.13,16.44,23.81,0.30,39.97
2022/04/05,2,18.38,16.86,18.38,16.44,20.21,0.30,36.27
2022/04/05,3,20.00,18.38,20.07,16.73,20.25,4.65,36.25
2022/04/05,4,20.07,19.13,20.21,17.13,23.81,7.93,39.73
2022/04/05,5,20.07,19.13,20.21,17.97,23.81,11.44,39.73
2022/04/05,6,20.21,20.07,24.18,19.13,24.18,12.52,39.73
2022/04/05,7,24.18,20.21,24.18,24.18,24.18,14.63,39.97
2022/04/05,8,24.18,24.18,24.18,24.18,24.18,14.99,39.83
2022/04/05,9,20.21,24.18,24.18,24.18,24.18,14.99,39.78
2022/04/05,10,23.81,23.81,23.81,23.81,23.81,15.87,39.97
2022/04/05,11,26.06,29.93,26.79,30.23,29.93,16.47,41.08
2022/04/05,12,31.84,31.84,32.95,34.16,39.28,16.73,43.22
2022/04/05,13,39.93,39.93,39.98,39.80,40.13,17.13,56.78
2022/04/05,14,31.00,31.00,31.75,28.69,34.07,14.64,42.00
2022/04/05,15,24.28,23.81,24.28,20.25,26.42,11.53,39.97
2022/04/05,16,19.89,18.38,20.07,16.73,20.21,8.30,31.84
2022/04/05,17,16.44,14.52,16.47,11.53,17.13,1.80,26.70
2022/04/05,18,13.88,11.53,14.44,11.35,15.86,1.80,23.81
2022/04/05,19,11.24,10.10,11.39,10.10,11.53,0.01,20.07
2022/04/05,20,10.34,10.10,10.34,10.03,10.34,0.01,16.47
2022/04/05,21,9.75,9.39,9.75,8.69,9.75,0.01,11.51
2022/04/05,22,9.75,9.39,9.75,9.39,9.75,0.01,11.39
2022/04/05,23,9.39,9.39,9.75,8.69,9.39,0.01,10.34
2022/04/05,24,9.39,8.69,9.39,8.30,9.39,0.01,10.10
2022/04/05,25,1.30,0.01,2.00,0.01,1.30,0.01,8.69
2022/04/05,26,0.01,0.01,0.03,0.01,0.01,0.01,4.65
2022/04/05,27,9.39,8.41,9.39,4.65,9.39,0.01,9.75
2022/04/05,28,9.39,8.30,9.39,2.00,9.39,0.01,9.75
2022/04/05,29,9.39,8.41,9.39,3.00,9.39,0.01,10.10
2022/04/05,30,9.75,9.75,9.75,8.96,9.75,0.01,11.53
2022/04/05,31,2.00,1.80,3.00,0.01,4.65,0.01,11.46
2022/04/05,32,10.10,10.10,10.10,8.30,10.10,0.01,18.38
2022/04/05,33,12.29,11.53,13.05,11.04,14.99,0.01,25.19
2022/04/05,34,24.18,24.18,24.18,20.21,24.18,8.41,40.34
2022/04/05,35,24.45,24.45,26.06,24.45,27.60,18.88,40.60
2022/04/05,36,35.00,35.00,38.24,31.84,38.25,23.74,56.78
2022/04/05,37,38.24,38.24,39.48,35.00,39.58,23.74,56.78
2022/04/05,38,39.48,39.48,39.78,38.24,39.88,23.81,57.70
2022/04/05,39,32.57,35.00,39.28,31.84,39.48,23.74,50.00
2022/04/05,40,29.87,27.48,33.30,26.79,33.30,23.74,45.00
2022/04/05,41,30.00,27.48,34.43,26.79,34.43,23.74,41.29
2022/04/05,42,26.79,26.79,31.75,25.87,31.75,23.74,40.26
2022/04/05,43,25.87,25.87,27.48,24.45,27.48,17.00,40.00
2022/04/05,44,24.45,23.81,24.45,23.81,24.45,16.44,38.25
2022/04/05,45,29.73,25.92,35.96,23.81,35.96,14.40,39.78
2022/04/05,46,19.13,18.88,20.21,18.38,23.81,6.06,36.57
2022/04/05,47,18.38,18.38,19.27,16.73,20.07,0.30,36.55
2022/04/05,48,14.99,12.47,16.73,11.59,16.86,0.01,34.50
2022/04/06,1,12.45,12.12,14.99,11.53,16.47,0.01,31.59
2022/04/06,2,12.66,12.26,14.99,11.54,16.73,0.01,25.01
2022/04/06,3,15.73,15.00,16.73,12.42,17.50,1.00,25.31
2022/04/06,4,16.73,16.73,17.85,14.99,18.88,7.80,33.70
2022/04/06,5,17.13,16.86,19.13,16.44,20.21,9.24,39.26
2022/04/06,6,18.38,17.85,19.27,16.73,24.28,11.53,39.43
2022/04/06,7,20.21,20.07,26.79,17.85,26.79,12.57,39.63
2022/04/06,8,20.21,20.21,26.79,18.88,26.79,14.40,39.80
2022/04/06,9,20.21,20.07,26.79,17.31,26.79,14.00,39.73
2022/04/06,10,26.79,25.92,26.79,19.27,26.79,14.40,39.80
2022/04/06,11,20.21,20.07,26.79,18.30,26.79,14.39,39.68
2022/04/06,12,20.21,20.07,26.79,18.00,26.79,14.40,39.70
2022/04/06,13,20.07,20.00,24.45,17.13,24.45,12.46,38.24
2022/04/06,14,16.47,16.44,17.31,14.99,18.38,4.65,26.79
2022/04/06,15,16.44,14.99,16.86,12.26,18.38,1.00,24.45
2022/04/06,16,11.53,11.21,14.00,8.94,16.47,0.01,24.28
2022/04/06,17,10.10,8.41,11.21,2.00,12.29,0.01,18.27
2022/04/06,18,7.48,2.00,9.57,1.00,9.92,0.01,13.41
2022/04/06,19,2.00,0.51,8.41,0.01,9.39,0.01,12.29
2022/04/06,20,0.01,0.01,1.00,0.01,2.00,0.01,10.34
2022/04/06,21,0.01,0.01,0.01,0.01,0.03,0.01,10.34
2022/04/06,22,0.01,0.01,0.01,0.01,1.30,0.01,10.34
2022/04/06,23,0.01,0.01,0.01,0.01,0.01,0.01,9.92
2022/04/06,24,0.01,0.01,0.01,0.01,0.01,0.01,9.39
2022/04/06,25,0.01,0.01,0.01,0.01,0.01,0.01,3.00
2022/04/06,26,0.01,0.01,0.01,0.01,0.01,0.01,2.00
2022/04/06,27,0.01,0.01,0.01,0.01,0.01,0.01,9.57
2022/04/06,28,0.01,0.01,0.01,0.01,0.01,0.01,9.57
2022/04/06,29,0.01,0.01,0.01,0.01,0.01,0.01,9.75
2022/04/06,30,0.01,0.01,0.01,0.01,0.01,0.01,9.75
2022/04/06,31,0.01,0.01,1.00,0.01,2.00,0.01,10.34
2022/04/06,32,9.39,8.41,9.75,3.00,10.10,0.01,14.99
2022/04/06,33,9.92,9.57,11.21,9.18,12.29,0.01,17.13
2022/04/06,34,16.29,14.99,16.44,12.41,16.86,2.00,24.45
2022/04/06,35,24.28,24.28,24.28,19.27,24.28,13.05,24.46
2022/04/06,36,24.45,24.45,24.46,24.45,24.46,18.38,38.24
2022/04/06,37,24.46,24.45,24.46,24.45,24.46,20.21,39.27
2022/04/06,38,24.46,24.46,24.46,24.45,24.46,24.15,39.68
2022/04/06,39,24.46,24.46,24.46,24.45,24.46,18.38,38.24
2022/04/06,40,24.45,24.45,24.46,24.28,24.46,16.73,29.45
2022/04/06,41,24.45,24.45,24.46,24.28,24.46,16.44,31.84
2022/04/06,42,24.45,24.45,24.46,24.28,24.46,16.47,29.19
2022/04/06,43,24.45,24.45,24.46,24.28,24.46,16.44,38.25
2022/04/06,44,24.28,20.07,24.45,18.38,24.45,14.40,32.95
2022/04/06,45,20.21,18.88,24.28,17.13,26.79,12.26,39.53
2022/04/06,46,16.73,16.20,18.38,14.99,19.60,9.24,39.24
2022/04/06,47,16.47,14.99,17.13,14.39,18.88,1.00,39.68
2022/04/06,48,12.26,11.53,14.40,10.00,14.99,0.01,34.65
2022/04/07,1,16.86,16.44,18.38,14.17,18.38,0.01,30.18
2022/04/07,2,17.30,16.47,18.38,14.99,18.38,1.99,28.79
2022/04/07,3,18.38,17.30,20.07,16.47,20.07,8.30,28.53
2022/04/07,4,24.18,19.27,24.18,17.30,24.28,11.58,29.03
2022/04/07,5,24.18,24.18,24.28,18.88,26.06,12.26,30.02
2022/04/07,6,26.06,24.18,26.79,20.07,26.79,12.52,31.22
2022/04/07,7,26.79,26.06,26.79,24.18,26.79,14.40,32.95
2022/04/07,8,28.89,26.79,29.13,24.18,28.89,15.00,39.70
2022/04/07,9,26.79,24.18,26.79,24.18,26.79,14.40,39.75
2022/04/07,10,26.92,26.79,29.38,24.18,26.92,14.99,39.85
2022/04/07,11,30.00,29.75,30.18,26.79,30.00,16.73,40.60
2022/04/07,12,30.18,29.77,30.79,26.79,30.18,16.73,40.52
2022/04/07,13,26.79,23.81,29.32,23.57,26.79,17.30,40.00
2022/04/07,14,23.81,23.56,23.81,23.56,23.81,16.44,31.40
2022/04/07,15,23.56,23.56,23.56,19.13,23.56,11.54,24.28
2022/04/07,16,18.38,17.13,18.61,16.44,18.38,10.71,23.57
2022/04/07,17,16.29,16.29,16.44,12.29,16.44,6.78,23.56
2022/04/07,18,16.29,14.99,16.29,11.58,16.29,8.41,20.07
2022/04/07,19,16.29,15.97,16.44,12.10,16.29,9.75,20.07
2022/04/07,20,11.39,10.34,11.39,10.10,11.39,3.00,16.86
2022/04/07,21,9.75,9.18,9.75,8.69,10.10,0.01,11.39
2022/04/07,22,10.10,9.75,10.10,9.39,10.10,0.01,12.29
2022/04/07,23,9.75,9.39,10.00,8.96,10.10,0.01,11.39
2022/04/07,24,9.39,8.96,9.57,8.60,9.75,0.01,10.34
2022/04/07,25,0.01,0.01,0.02,0.01,0.51,0.01,9.39
2022/04/07,26,0.01,0.01,0.02,0.01,0.11,0.01,9.39
2022/04/07,27,9.18,8.69,9.39,8.01,9.57,0.01,10.29
2022/04/07,28,9.39,8.69,9.39,8.41,9.75,0.01,10.34
2022/04/07,29,9.75,9.18,9.75,8.69,10.10,0.01,12.29
2022/04/07,30,10.10,9.57,10.10,9.18,10.10,0.01,14.99
2022/04/07,31,10.10,10.10,10.10,10.10,10.10,0.01,16.29
2022/04/07,32,12.45,11.32,12.45,11.18,12.45,8.96,19.87
2022/04/07,33,16.29,15.86,16.47,14.99,16.73,9.39,23.56
2022/04/07,34,23.56,23.56,23.56,23.56,23.57,15.00,35.00
2022/04/07,35,24.28,24.28,24.28,24.18,24.28,19.13,39.70
2022/04/07,36,32.16,29.73,32.16,26.92,32.16,23.57,42.00
2022/04/07,37,35.00,32.16,39.07,31.84,39.48,23.57,44.40
2022/04/07,38,39.58,32.57,39.70,32.16,39.78,23.81,45.01
2022/04/07,39,32.57,31.84,39.03,30.74,39.48,23.56,42.00
2022/04/07,40,31.05,26.79,31.83,26.79,32.16,23.56,40.97
2022/04/07,41,31.84,27.48,35.00,26.79,39.07,23.56,41.54
2022/04/07,42,27.67,25.92,30.11,25.87,31.84,19.13,40.79
2022/04/07,43,30.28,26.79,32.57,26.42,35.98,19.13,40.18
2022/04/07,44,26.79,24.28,26.79,24.28,29.87,17.13,39.28
2022/04/07,45,30.96,30.07,32.39,26.79,35.73,16.73,40.28
2022/04/07,46,25.87,24.28,26.79,23.81,29.21,12.11,36.25
2022/04/07,47,23.81,19.31,24.28,18.38,24.65,9.24,32.79
2022/04/07,48,17.13,16.44,18.38,14.99,19.27,0.01,29.92
2022/04/08,1,16.73,16.44,17.13,13.76,18.38,0.10,30.25
2022/04/08,2,17.13,16.47,17.13,14.99,18.38,1.99,29.18
2022/04/08,3,18.38,17.13,18.38,16.47,19.27,7.93,28.64
2022/04/08,4,20.07,18.38,20.00,17.13,24.18,8.94,29.05
2022/04/08,5,24.18,24.18,24.18,19.13,26.79,11.91,30.00
2022/04/08,6,26.06,24.18,26.06,24.18,26.79,12.45,30.37
2022/04/08,7,26.79,26.79,26.79,25.00,28.12,14.99,32.45
2022/04/08,8,26.79,26.79,26.79,26.79,28.72,16.47,39.55
2022/04/08,9,26.06,24.18,25.05,24.18,26.79,14.99,38.21
2022/04/08,10,26.06,24.18,24.18,24.18,26.79,15.00,31.84
2022/04/08,11,26.79,26.79,26.79,26.06,29.76,16.47,40.15
2022/04/08,12,29.81,28.53,29.56,26.79,30.31,16.86,40.15
2022/04/08,13,23.68,23.68,23.68,23.68,24.18,17.13,31.84
2022/04/08,14,23.67,23.67,23.67,23.67,23.68,14.81,29.29
2022/04/08,15,19.13,18.38,18.38,17.13,20.07,8.00,24.28
2022/04/08,16,16.47,15.86,16.44,14.37,17.13,0.01,23.68
2022/04/08,17,10.77,10.32,10.71,10.10,11.23,0.01,18.38
2022/04/08,18,10.10,10.10,10.10,10.10,10.34,0.01,16.86
2022/04/08,19,9.75,9.75,9.75,9.75,10.10,0.01,12.60
2022/04/08,20,8.30,4.65,7.80,1.99,9.39,0.01,10.34
2022/04/08,21,1.30,0.01,1.30,0.01,3.00,0.01,9.75
2022/04/08,22,2.00,0.03,2.00,0.01,8.01,0.01,10.10
2022/04/08,23,2.00,0.10,2.00,0.01,8.30,0.01,9.75
2022/04/08,24,0.03,0.01,0.02,0.01,2.00,0.01,9.75
2022/04/08,25,0.01,0.01,0.01,0.01,0.01,0.01,8.69
2022/04/08,26,0.01,0.01,0.01,0.01,0.01,0.01,2.00
2022/04/08,27,0.01,0.01,0.01,0.01,0.02,0.01,9.75
2022/04/08,28,0.05,0.01,0.02,0.01,2.00,0.01,9.75
2022/04/08,29,4.65,1.99,4.65,0.01,8.69,0.01,10.10
2022/04/08,30,0.17,0.01,0.10,0.01,2.00,0.01,9.75
2022/04/08,31,8.69,3.00,8.41,0.99,9.39,0.01,10.10
2022/04/08,32,10.10,10.10,10.10,9.75,10.10,0.01,14.99
2022/04/08,33,14.99,14.99,12.76,11.39,14.99,1.41,23.67
2022/04/08,34,23.68,23.68,23.68,23.67,23.68,11.96,26.06
2022/04/08,35,24.28,24.18,24.18,24.18,24.28,18.27,32.16
2022/04/08,36,32.16,32.16,32.16,31.46,32.16,23.67,40.79
2022/04/08,37,30.48,29.45,29.15,26.79,30.90,23.67,40.01
2022/04/08,38,31.84,30.74,30.74,27.67,32.05,23.67,41.16
2022/04/08,39,27.67,26.79,26.79,26.79,29.01,23.67,39.98
