年月日,時刻コード,回避可能原価全国値(円/kWh),回避可能原価北海道(円/kWh),回避可能原価東北(円/kWh),回避可能原価東京(円/kWh),回避可能原価中部(円/kWh),回避可能原価北陸(円/kWh),回避可能原価関西(円/kWh),回避可能原価中国(円/kWh),回避可能原価四国(円/kWh),回避可能原価九州(円/kWh),FIP参照価格(卸電力取引市場分)全国値(円/kWh),FIP参照価格(卸電力取引市場分)北海道(円/kWh),FIP参照価格(卸電力取引市場分)東北(円/kWh),FIP参照価格(卸電力取引市場分)東京(円/kWh),FIP参照価格(卸電力取引市場分)中部(円/kWh),FIP参照価格(卸電力取引市場分)北陸(円/kWh),FIP参照価格(卸電力取引市場分)関西(円/kWh),FIP参照価格(卸電力取引市場分)中国(円/kWh),FIP参照価格(卸電力取引市場分)四国(円/kWh),FIP参照価格(卸電力取引市場分)九州(円/kWh)
2019/04/01,24,5.45,12.81,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,,,,,,,,,,
2019/04/01,25,4.72,12.06,4.79,4.79,3.98,3.98,3.98,3.98,3.98,3.98,,,,,,,,,,
2019/04/01,26,4.72,12.72,4.79,4.79,3.87,3.87,3.87,3.87,3.87,3.87,,,,,,,,,,
2019/04/01,27,6.16,12.83,6.18,6.18,5.49,5.49,5.49,5.51,5.49,5.49,,,,,,,,,,
2019/04/01,28,6.17,12.83,6.23,6.23,5.99,5.99,5.99,5.99,5.99,5.98,,,,,,,,,,
2019/04/01,29,6.24,28.00,6.30,6.30,5.99,5.99,5.99,5.99,5.96,5.99,,,,,,,,,,
2019/04/01,30,6.30,30.00,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,,,,,,,,,,
2019/04/01,31,6.38,29.00,6.45,6.45,5.99,5.99,5.99,5.99,5.98,5.99,,,,,,,,,,
2019/04/01,32,6.60,31.00,6.80,6.79,6.80,6.80,6.80,6.79,6.75,6.80,,,,,,,,,,
2019/04/01,33,8.27,30.81,10.49,10.50,7.57,7.56,7.58,7.58,7.58,7.58,,,,,,,,,,
2019/04/01,34,8.28,39.53,10.46,10.47,7.58,7.58,7.58,7.58,7.58,7.58,,,,,,,,,,
2019/04/01,35,9.68,41.68,12.64,12.66,8.03,8.03,8.03,8.03,8.03,8.03,,,,,,,,,,
2019/04/01,36,10.35,34.66,12.66,12.66,10.34,10.34,10.34,10.34,10.30,10.35,,,,,,,,,,
2019/04/01,37,12.25,34.68,29.94,29.91,10.34,10.34,10.34,10.34,10.32,10.34,,,,,,,,,,
2019/04/01,38,13.05,29.15,29.97,29.95,10.34,10.34,10.33,10.34,10.33,10.34,,,,,,,,,,
2019/04/01,39,12.45,24.54,25.02,24.99,10.34,10.34,10.34,10.34,10.33,10.34,,,,,,,,,,
2019/04/01,40,11.91,19.75,19.96,19.94,10.34,10.34,10.34,10.34,10.33,10.35,,,,,,,,,,
2019/04/01,41,11.92,19.77,19.96,19.93,10.34,10.34,10.34,10.34,10.33,10.35,,,,,,,,,,
2019/04/01,42,11.92,24.20,24.51,24.46,10.34,10.34,10.34,10.34,10.33,10.35,,,,,,,,,,
2019/04/01,43,11.97,14.89,14.87,14.88,10.34,10.34,10.34,10.34,10.33,10.35,,,,,,,,,,
2019/04/01,44,10.34,12.84,12.84,12.84,10.34,10.34,10.34,10.34,10.32,10.35,,,,,,,,,,
2019/04/01,45,11.19,14.97,19.78,19.89,10.34,10.34,10.34,10.34,10.32,10.34,,,,,,,,,,
2019/04/01,46,10.35,12.11,14.95,14.98,9.74,9.74,9.74,9.74,9.73,9.75,,,,,,,,,,
2019/04/01,47,9.75,12.60,12.56,12.59,9.73,9.67,9.74,9.74,9.73,9.75,,,,,,,,,,
2019/04/01,48,9.74,9.74,9.69,9.74,9.73,9.74,9.74,9.74,9.72,9.75,,,,,,,,,,
2019/04/02,1,8.67,10.71,8.93,8.65,8.65,8.65,8.65,8.65,8.65,8.65,,,,,,,,,,
2019/04/02,2,7.21,10.68,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,,,,,,,,,,
2019/04/02,3,6.53,10.67,6.53,6.53,6.53,6.53,6.53,6.53,6.53,6.53,,,,,,,,,,
2019/04/02,4,6.53,9.53,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,,,,,,,,,,
2019/04/02,5,6.48,10.66,6.49,6.48,6.48,6.48,6.48,6.48,6.48,6.48,,,,,,,,,,
2019/04/02,6,6.36,9.53,6.44,6.42,6.42,6.42,6.42,6.42,6.42,6.42,,,,,,,,,,
2019/04/02,7,6.31,9.53,6.44,6.42,6.42,6.42,6.42,6.42,6.42,6.42,,,,,,,,,,
2019/04/02,8,6.31,9.53,6.44,6.42,6.42,6.42,6.42,6.42,6.42,6.42,,,,,,,,,,
2019/04/02,9,6.36,9.53,6.44,6.42,6.42,6.42,6.42,6.42,6.42,6.42,,,,,,,,,,
2019/04/02,10,6.31,10.66,6.44,6.42,6.42,6.42,6.42,6.42,6.42,6.42,,,,,,,,,,
2019/04/02,11,6.47,10.68,6.54,6.53,6.53,6.53,6.53,6.53,6.53,6.53,,,,,,,,,,
2019/04/02,12,6.53,10.70,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.61,,,,,,,,,,
2019/04/02,13,8.27,10.71,8.79,8.79,8.79,8.79,8.79,8.79,8.79,8.79,,,,,,,,,,
2019/04/02,14,8.27,42.00,8.79,8.79,8.79,8.79,8.79,8.79,8.79,8.79,,,,,,,,,,
2019/04/02,15,6.74,34.99,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,,,,,,,,,,
2019/04/02,16,6.74,20.00,7.06,7.06,7.06,7.06,7.06,7.05,7.06,7.06,,,,,,,,,,
2019/04/02,17,6.42,34.98,6.53,6.53,5.81,5.81,5.81,5.81,5.81,5.81,,,,,,,,,,
2019/04/02,18,6.42,14.90,6.53,6.53,5.81,5.81,5.81,5.81,5.81,5.81,,,,,,,,,,
2019/04/02,19,6.30,15.00,6.46,6.46,5.61,5.61,5.61,5.62,5.61,5.61,,,,,,,,,,
2019/04/02,20,6.24,14.34,6.46,6.46,5.38,5.38,5.38,5.38,5.38,5.38,,,,,,,,,,
2019/04/02,21,6.16,13.76,6.34,6.34,5.29,5.29,5.29,5.29,5.29,5.29,,,,,,,,,,
2019/04/02,22,6.23,12.84,6.34,6.34,5.38,5.38,5.38,5.38,5.38,5.38,,,,,,,,,,
2019/04/02,23,6.21,13.28,6.36,6.36,5.04,5.04,5.04,5.04,5.04,5.04,,,,,,,,,,
2019/04/02,24,5.87,12.84,6.31,6.31,4.98,4.98,4.98,4.98,4.98,4.98,,,,,,,,,,
2019/04/02,25,4.93,12.84,5.35,5.35,4.31,4.41,4.31,4.31,4.31,4.31,,,,,,,,,,
2019/04/02,26,4.93,12.84,5.35,5.35,4.13,4.24,4.13,4.13,4.13,4.13,,,,,,,,,,
2019/04/02,27,6.12,12.84,6.34,6.34,5.04,5.73,5.04,5.06,5.04,5.04,,,,,,,,,,
2019/04/02,28,6.17,12.84,6.34,6.34,5.06,5.59,5.06,5.06,5.06,5.06,,,,,,,,,,
2019/04/02,29,6.29,12.84,6.49,6.49,5.21,5.68,5.21,5.21,5.21,5.21,,,,,,,,,,
2019/04/02,30,6.34,15.00,6.49,6.49,5.04,5.67,5.04,5.04,5.04,5.04,,,,,,,,,,
2019/04/02,31,6.40,12.84,6.66,6.66,5.09,5.29,5.09,5.09,5.09,5.09,,,,,,,,,,
2019/04/02,32,6.53,14.17,7.81,7.80,5.45,5.74,5.45,5.45,5.45,5.45,,,,,,,,,,
2019/04/02,33,8.67,14.26,11.84,11.84,5.87,7.16,5.87,5.88,5.87,5.87,,,,,,,,,,
2019/04/02,34,8.69,34.98,11.66,11.67,6.33,7.37,6.33,6.33,6.34,6.33,,,,,,,,,,
2019/04/02,35,9.19,28.99,19.96,19.94,8.00,9.40,8.00,8.00,8.01,8.00,,,,,,,,,,
2019/04/02,36,9.74,31.00,29.91,29.89,9.48,10.10,9.48,9.48,9.48,9.48,,,,,,,,,,
2019/04/02,37,12.36,39.99,40.10,39.78,9.63,10.45,9.63,9.63,9.63,9.63,,,,,,,,,,
2019/04/02,38,13.05,39.99,40.10,39.79,10.34,11.10,10.34,10.35,10.31,10.34,,,,,,,,,,
2019/04/02,39,12.92,35.75,35.80,35.68,9.66,10.50,9.66,9.67,9.67,9.66,,,,,,,,,,
2019/04/02,40,12.36,35.02,35.19,34.90,9.66,10.28,9.66,9.67,9.67,9.66,,,,,,,,,,
2019/04/02,41,11.99,34.94,35.13,34.88,9.63,10.27,9.63,9.63,9.63,9.63,,,,,,,,,,
2019/04/02,42,11.12,29.94,29.96,29.97,9.48,10.05,9.48,9.48,9.49,9.48,,,,,,,,,,
2019/04/02,43,10.63,29.94,29.97,29.94,9.48,9.93,9.48,9.48,9.48,9.48,,,,,,,,,,
2019/04/02,44,9.65,12.84,12.82,12.84,9.02,9.84,9.03,9.03,9.03,9.03,,,,,,,,,,
2019/04/02,45,10.02,13.00,12.95,12.99,9.48,10.13,9.48,9.48,9.48,9.48,,,,,,,,,,
2019/04/02,46,9.64,12.22,12.21,12.22,9.47,9.73,9.48,9.47,9.48,9.48,,,,,,,,,,
2019/04/02,47,9.37,9.39,9.33,9.39,9.38,9.76,9.38,9.38,9.39,9.39,,,,,,,,,,
2019/04/02,48,8.78,9.47,8.73,8.77,8.77,9.47,8.77,8.76,8.77,8.77,,,,,,,,,,
2019/04/03,1,9.48,10.74,10.74,10.74,9.21,9.21,9.21,9.18,9.21,9.21,,,,,,,,,,
2019/04/03,2,9.12,11.00,11.00,11.00,8.65,8.65,8.65,8.56,8.65,8.65,,,,,,,,,,
2019/04/03,3,8.31,10.70,8.29,8.31,8.31,8.31,8.31,8.31,8.31,8.31,,,,,,,,,,
2019/04/03,4,6.94,10.68,6.94,6.95,6.81,6.81,6.81,6.81,6.81,6.81,,,,,,,,,,
2019/04/03,5,6.81,10.68,6.94,6.94,6.81,6.81,6.81,6.81,6.81,6.81,,,,,,,,,,
2019/04/03,6,6.68,10.68,6.94,6.94,6.81,6.81,6.81,6.81,6.80,6.81,,,,,,,,,,
2019/04/03,7,6.69,10.67,8.81,8.80,6.81,6.81,6.81,6.84,6.81,6.81,,,,,,,,,,
2019/04/03,8,6.69,10.67,8.81,8.80,7.16,7.16,7.16,7.18,7.16,7.16,,,,,,,,,,
2019/04/03,9,6.63,10.68,8.08,8.07,6.13,6.13,6.14,6.16,6.13,6.13,,,,,,,,,,
2019/04/03,10,6.61,10.68,8.27,8.26,5.65,5.65,5.66,5.71,5.65,5.65,,,,,,,,,,
2019/04/03,11,6.63,10.70,8.27,8.26,5.93,5.93,5.94,5.95,5.93,5.93,,,,,,,,,,
2019/04/03,12,6.65,10.70,9.31,9.30,6.64,6.64,6.64,6.64,6.64,6.64,,,,,,,,,,
2019/04/03,13,9.65,13.05,13.05,13.05,9.40,9.40,9.40,9.30,9.40,9.40,,,,,,,,,,
2019/04/03,14,10.33,41.55,13.05,13.05,9.48,9.48,9.48,9.34,9.48,9.48,,,,,,,,,,
2019/04/03,15,8.05,41.28,11.84,11.84,7.40,7.40,7.40,7.41,7.40,7.40,,,,,,,,,,
2019/04/03,16,8.29,34.49,12.40,12.40,8.65,8.65,8.65,8.64,8.65,8.65,,,,,,,,,,
2019/04/03,17,7.30,19.99,9.89,9.89,8.65,8.65,8.65,8.64,8.65,8.65,,,,,,,,,,
2019/04/03,18,8.66,12.83,11.00,11.00,8.65,8.65,8.65,8.61,8.65,8.65,,,,,,,,,,
2019/04/03,19,7.02,12.84,8.52,8.65,8.65,8.65,8.65,8.65,8.65,8.65,,,,,,,,,,
2019/04/03,20,6.67,12.84,7.73,7.81,7.80,7.80,7.80,7.80,7.80,7.80,,,,,,,,,,
2019/04/03,21,6.29,12.81,6.53,6.54,5.81,5.81,5.82,5.81,5.81,5.81,,,,,,,,,,
2019/04/03,22,6.29,12.81,6.60,6.60,5.29,5.29,5.30,5.29,5.29,5.29,,,,,,,,,,
2019/04/03,23,6.22,12.81,6.54,6.54,5.30,5.30,5.31,5.30,5.30,5.30,,,,,,,,,,
2019/04/03,24,6.21,12.80,6.54,6.54,5.09,5.09,5.10,5.09,5.09,5.09,,,,,,,,,,
2019/04/03,25,4.67,12.06,6.34,6.34,2.76,2.76,2.77,2.77,2.76,2.76,,,,,,,,,,
2019/04/03,26,4.58,12.81,6.29,6.29,2.74,2.74,2.75,2.75,2.74,2.74,,,,,,,,,,
2019/04/03,27,5.45,12.81,6.44,6.44,3.82,3.82,3.83,3.82,3.82,3.82,,,,,,,,,,
2019/04/03,28,6.11,12.81,6.51,6.51,4.42,4.42,4.43,4.42,4.42,4.42,,,,,,,,,,
2019/04/03,29,6.24,12.81,6.52,6.52,5.03,5.03,5.03,5.03,5.03,5.03,,,,,,,,,,
2019/04/03,30,6.30,12.84,6.59,6.60,5.45,5.45,5.45,5.45,5.45,5.45,,,,,,,,,,
2019/04/03,31,6.38,12.79,7.80,7.80,5.46,5.46,5.46,5.46,5.46,5.46,,,,,,,,,,
2019/04/03,32,6.66,12.83,10.07,10.40,5.81,5.81,5.82,5.81,5.80,5.81,,,,,,,,,,
2019/04/03,33,10.10,12.91,12.77,12.87,6.29,6.29,6.30,6.29,6.29,6.29,,,,,,,,,,
2019/04/03,34,9.88,12.90,12.77,12.88,8.65,8.65,8.65,8.64,8.65,8.65,,,,,,,,,,
2019/04/03,35,9.61,28.48,29.62,29.67,8.65,8.65,8.66,8.65,8.65,8.65,,,,,,,,,,
2019/04/03,36,10.43,32.53,39.41,39.41,9.13,9.13,9.14,9.11,9.13,9.13,,,,,,,,,,
2019/04/03,37,12.45,39.15,39.75,39.92,9.91,9.91,9.92,9.91,9.91,9.91,,,,,,,,,,
2019/04/03,38,12.52,39.17,39.76,39.92,10.00,10.00,10.01,10.00,10.00,10.00,,,,,,,,,,
2019/04/03,39,12.51,39.24,39.77,39.93,9.82,9.82,9.83,9.78,9.82,9.82,,,,,,,,,,
2019/04/03,40,12.31,29.79,29.96,29.98,9.82,9.82,9.83,9.76,9.82,9.82,,,,,,,,,,
2019/04/03,41,12.02,19.86,19.98,19.97,9.87,9.87,9.88,9.81,9.87,9.87,,,,,,,,,,
2019/04/03,42,11.60,19.89,19.98,19.99,9.63,9.63,9.64,9.59,9.63,9.63,,,,,,,,,,
2019/04/03,43,10.53,15.00,15.00,15.00,9.63,9.63,9.63,9.58,9.63,9.63,,,,,,,,,,
2019/04/03,44,10.50,13.00,13.00,13.00,9.16,9.16,9.16,9.12,9.16,9.16,,,,,,,,,,
2019/04/03,45,11.08,19.82,19.80,19.89,9.48,9.48,9.48,9.43,9.48,9.48,,,,,,,,,,
2019/04/03,46,10.40,19.79,19.88,19.87,6.33,6.33,6.34,6.33,6.33,6.33,,,,,,,,,,
2019/04/03,47,10.40,13.01,12.98,13.00,8.65,8.65,8.65,8.65,8.65,8.65,,,,,,,,,,
2019/04/03,48,10.69,13.01,12.99,13.01,8.65,8.65,8.65,8.65,8.65,8.65,,,,,,,,,,
2019/04/04,1,9.35,9.53,9.35,9.35,9.13,9.13,9.12,9.13,9.13,9.13,,,,,,,,,,
2019/04/04,2,8.65,9.47,9.35,9.35,8.65,8.65,8.65,8.65,8.65,8.65,,,,,,,,,,
2019/04/04,3,7.36,9.47,7.36,7.36,7.22,7.22,7.22,7.22,7.22,7.22,,,,,,,,,,
2019/04/04,4,6.68,8.70,7.36,7.36,6.16,6.16,6.16,6.16,6.16,6.16,,,,,,,,,,
2019/04/04,5,6.74,8.63,7.66,7.66,6.56,6.56,6.56,6.56,6.56,6.56,,,,,,,,,,
2019/04/04,6,7.68,8.00,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,,,,,,,,,,
2019/04/04,7,7.50,7.70,7.67,7.70,7.70,7.70,7.70,7.70,7.70,7.70,,,,,,,,,,
2019/04/04,8,6.76,8.26,8.19,8.26,8.26,8.26,8.26,8.26,8.26,8.26,,,,,,,,,,
2019/04/04,9,6.59,6.73,6.76,6.73,6.73,6.73,6.73,6.73,6.73,6.73,,,,,,,,,,
2019/04/04,10,6.59,8.47,6.76,6.73,6.73,6.73,6.73,6.73,6.73,6.73,,,,,,,,,,
2019/04/04,11,6.81,9.08,8.94,9.10,9.10,9.10,9.10,9.10,9.10,9.10,,,,,,,,,,
2019/04/04,12,7.66,9.38,9.36,9.38,9.38,9.38,9.38,9.38,9.37,9.38,,,,,,,,,,
2019/04/04,13,9.67,13.05,13.05,13.05,9.63,9.63,9.63,9.63,9.63,9.63,,,,,,,,,,
2019/04/04,14,9.64,13.03,13.05,13.05,9.48,9.48,9.47,9.48,9.48,9.48,,,,,,,,,,
2019/04/04,15,6.67,10.68,8.38,8.52,6.30,6.30,6.30,6.30,6.28,6.30,,,,,,,,,,
2019/04/04,16,6.75,10.70,9.91,9.87,6.32,6.32,6.32,6.32,6.30,6.32,,,,,,,,,,
2019/04/04,17,6.49,12.06,6.69,6.66,6.29,6.29,6.29,6.29,6.27,6.29,,,,,,,,,,
2019/04/04,18,6.54,12.81,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,,,,,,,,,,
2019/04/04,19,6.38,12.83,6.52,6.52,5.81,5.81,5.81,5.81,5.81,5.81,,,,,,,,,,
2019/04/04,20,6.28,12.83,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,,,,,,,,,,
2019/04/04,21,6.13,12.83,6.33,6.33,6.33,6.33,6.34,6.33,6.29,6.33,,,,,,,,,,
2019/04/04,22,6.13,12.83,6.32,6.33,6.33,6.33,6.33,6.33,6.33,6.33,,,,,,,,,,
2019/04/04,23,6.11,12.81,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,,,,,,,,,,
2019/04/04,24,5.51,12.81,6.28,6.28,5.50,5.51,5.51,5.51,5.51,5.51,,,,,,,,,,
2019/04/04,25,4.62,12.15,4.85,4.85,3.22,3.22,3.23,3.22,3.22,3.22,,,,,,,,,,
2019/04/04,26,4.52,12.18,4.86,4.85,3.20,3.20,3.21,3.20,3.20,0.01,,,,,,,,,,
2019/04/04,27,5.04,12.83,6.20,6.20,4.95,4.96,4.97,4.96,4.96,4.96,,,,,,,,,,
2019/04/04,28,5.49,12.83,6.26,6.26,5.49,5.50,5.51,5.50,5.50,5.50,,,,,,,,,,
2019/04/04,29,6.20,12.84,6.31,6.31,5.67,5.67,5.68,5.66,5.67,5.67,,,,,,,,,,
2019/04/04,30,6.10,12.84,6.32,6.32,5.31,5.31,5.32,5.30,5.31,5.31,,,,,,,,,,
2019/04/04,31,6.27,12.81,6.48,6.48,4.81,4.81,4.82,4.81,4.81,4.81,,,,,,,,,,
2019/04/04,32,6.36,12.83,6.54,6.54,5.67,5.67,5.68,5.67,5.64,5.67,,,,,,,,,,
2019/04/04,33,7.48,12.81,10.73,10.15,7.58,7.58,7.58,7.57,7.58,7.58,,,,,,,,,,
2019/04/04,34,8.64,12.83,11.52,11.83,7.58,7.58,7.58,7.58,7.58,7.58,,,,,,,,,,
2019/04/04,35,9.13,14.20,14.21,14.21,8.65,8.64,8.65,8.65,8.65,8.65,,,,,,,,,,
2019/04/04,36,10.39,14.99,14.99,14.99,8.65,8.65,8.65,8.65,8.65,8.65,,,,,,,,,,
2019/04/04,37,10.78,19.85,19.97,19.92,9.48,9.48,9.48,9.48,9.48,9.48,,,,,,,,,,
2019/04/04,38,11.07,19.86,19.96,19.93,10.34,10.34,10.34,10.34,10.34,10.34,,,,,,,,,,
2019/04/04,39,10.75,14.99,14.99,14.99,9.79,9.78,9.79,9.79,9.79,9.79,,,,,,,,,,
2019/04/04,40,10.34,14.89,14.88,14.88,9.63,9.62,9.64,9.63,9.63,9.63,,,,,,,,,,
2019/04/04,41,10.34,14.89,14.88,14.89,9.63,9.63,9.63,9.63,9.63,9.63,,,,,,,,,,
2019/04/04,42,10.34,12.99,12.99,12.99,9.48,9.47,9.48,9.48,9.48,9.48,,,,,,,,,,
2019/04/04,43,10.34,13.00,13.00,13.00,7.41,7.41,7.42,7.41,7.41,7.41,,,,,,,,,,
2019/04/04,44,9.63,12.45,12.32,12.32,6.21,6.21,6.22,6.21,6.21,6.21,,,,,,,,,,
2019/04/04,45,9.89,12.40,12.36,12.39,8.65,8.65,8.66,8.65,8.65,8.65,,,,,,,,,,
2019/04/04,46,9.66,12.40,12.46,12.39,6.16,6.17,6.18,6.16,6.16,6.16,,,,,,,,,,
2019/04/04,47,8.65,9.40,7.68,7.68,7.68,7.68,7.69,7.68,7.68,7.68,,,,,,,,,,
2019/04/04,48,8.65,9.47,8.26,8.26,8.26,8.26,8.27,8.26,8.26,8.26,,,,,,,,,,
2019/04/05,1,6.59,9.47,6.59,6.59,6.18,6.18,6.18,6.18,6.18,6.18,,,,,,,,,,
2019/04/05,2,6.59,9.47,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,,,,,,,,,,
2019/04/05,3,6.45,6.54,6.51,6.51,6.33,6.33,6.33,6.33,6.33,6.33,,,,,,,,,,
2019/04/05,4,6.45,6.55,6.51,6.51,6.16,6.16,6.16,6.16,6.16,6.16,,,,,,,,,,
2019/04/05,5,6.40,6.46,6.41,6.40,6.21,6.21,6.21,6.21,6.21,6.21,,,,,,,,,,
2019/04/05,6,6.40,6.52,6.46,6.46,6.46,6.46,6.46,6.46,6.46,6.46,,,,,,,,,,
2019/04/05,7,6.40,6.56,6.49,6.46,6.46,6.46,6.47,6.46,6.46,6.46,,,,,,,,,,
2019/04/05,8,6.40,6.56,6.49,6.46,6.46,6.46,6.47,6.46,6.46,6.46,,,,,,,,,,
2019/04/05,9,6.52,6.63,6.55,6.51,7.28,7.28,7.29,7.28,7.28,7.28,,,,,,,,,,
2019/04/05,10,6.52,6.62,6.55,6.51,7.30,7.30,7.31,7.30,7.30,7.30,,,,,,,,,,
2019/04/05,11,6.59,6.66,6.61,6.58,6.58,6.58,6.59,6.58,6.58,6.58,,,,,,,,,,
2019/04/05,12,6.67,6.70,6.68,6.66,6.66,6.66,6.67,6.66,6.66,6.66,,,,,,,,,,
2019/04/05,13,7.17,9.40,6.74,6.74,7.29,7.29,7.29,7.29,7.29,7.29,,,,,,,,,,
2019/04/05,14,7.19,7.34,7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.33,,,,,,,,,,
2019/04/05,15,6.51,8.90,6.57,6.57,7.08,7.08,7.08,7.08,7.08,7.08,,,,,,,,,,
2019/04/05,16,6.57,9.44,6.57,6.57,6.90,6.90,6.90,6.90,6.90,6.90,,,,,,,,,,
2019/04/05,17,6.36,10.92,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,,,,,,,,,,
2019/04/05,18,6.48,12.70,6.42,6.42,7.72,7.72,7.72,7.72,7.72,7.72,,,,,,,,,,
2019/04/05,19,6.34,12.83,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,,,,,,,,,,
2019/04/05,20,6.31,12.81,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,,,,,,,,,,
2019/04/05,21,6.13,12.81,6.13,6.13,4.98,4.98,4.98,4.98,4.98,4.98,,,,,,,,,,
2019/04/05,22,6.13,12.81,6.13,6.13,4.75,4.75,4.75,4.75,4.75,4.75,,,,,,,,,,
2019/04/05,23,5.61,12.81,5.61,5.61,5.61,5.61,5.61,5.61,5.61,5.61,,,,,,,,,,
2019/04/05,24,5.61,12.78,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,,,,,,,,,,
2019/04/05,25,4.70,12.26,4.78,4.78,4.38,4.38,4.38,4.36,4.38,4.38,,,,,,,,,,
2019/04/05,26,4.63,12.34,4.78,4.78,4.27,4.27,4.27,4.26,4.27,4.27,,,,,,,,,,
2019/04/05,27,5.15,12.80,5.38,5.38,5.38,5.38,5.37,5.38,5.38,5.38,,,,,,,,,,
2019/04/05,28,6.11,12.81,6.20,6.21,5.67,5.67,5.67,5.65,5.67,5.67,,,,,,,,,,
2019/04/05,29,6.31,12.83,6.30,6.31,5.62,5.62,5.61,5.62,5.62,5.62,,,,,,,,,,
2019/04/05,30,6.35,12.83,6.31,6.31,5.62,5.62,5.62,5.62,5.58,5.62,,,,,,,,,,
