年月日,時刻コード,始値(円/kWh),高値(円/kWh),安値(円/kWh),終値(円/kWh),平均(円/kWh),約定量合計(kWh),約定件数
2021/04/02,22,3.93,5.30,2.24,4.13,3.68,157450,80
2021/04/02,23,0.01,5.05,0.01,3.71,3.55,158450,98
2021/04/02,24,4.26,6.99,0.01,4.19,3.74,170550,119
2021/04/02,25,3.62,4.79,0.01,1.10,2.92,185300,114
2021/04/02,26,2.00,4.79,0.01,2.00,3.04,176500,126
2021/04/02,27,4.72,6.00,1.86,4.02,3.73,179350,128
2021/04/02,28,4.32,7.00,2.32,4.14,3.95,183450,129
2021/04/02,29,5.03,5.03,3.45,4.18,4.36,198050,137
2021/04/02,30,5.36,5.60,3.00,5.11,5.08,199400,147
2021/04/02,31,5.46,6.18,3.46,5.45,5.28,231550,138
2021/04/02,32,6.95,6.95,4.00,6.45,5.53,276400,148
2021/04/02,33,7.06,7.47,4.00,5.94,5.99,295500,155
2021/04/02,34,7.87,7.87,5.13,7.07,6.78,201500,154
2021/04/02,35,7.68,7.68,5.03,5.18,6.27,211100,167
2021/04/02,36,7.06,10.00,5.36,7.36,7.55,383000,181
2021/04/02,37,7.37,10.00,5.20,7.37,7.24,434100,207
2021/04/02,38,7.37,10.00,6.10,7.37,7.53,435100,223
2021/04/02,39,7.29,9.45,5.20,7.99,7.24,428250,213
2021/04/02,40,6.45,8.76,5.37,8.45,6.92,343050,181
2021/04/02,41,7.37,9.15,5.20,6.66,7.25,448050,196
2021/04/02,42,7.37,8.68,5.37,7.27,7.19,411100,189
2021/04/02,43,7.37,7.95,4.78,4.78,7.09,359000,160
2021/04/02,44,7.06,7.48,4.71,6.96,6.46,237500,161
2021/04/02,45,5.57,7.00,5.07,5.53,5.77,184850,139
2021/04/02,46,5.45,7.60,4.95,6.85,5.80,209550,140
2021/04/02,47,6.51,7.64,5.07,7.64,5.93,232900,138
2021/04/02,48,5.63,6.80,5.07,6.80,5.59,269650,141
2021/04/03,1,6.52,7.47,4.00,6.62,6.85,34700,25
2021/04/03,2,5.78,7.47,4.00,5.88,6.30,25500,21
2021/04/03,3,5.63,7.34,4.00,7.34,6.04,62850,29
2021/04/03,4,5.68,7.46,5.32,7.35,7.03,25950,21
2021/04/03,5,6.02,7.47,4.00,7.35,6.35,20650,25
2021/04/03,6,6.02,8.32,4.00,8.32,6.63,20250,26
2021/04/03,7,7.36,9.00,6.00,9.00,8.07,152550,47
2021/04/03,8,6.73,8.00,5.00,8.00,6.93,76600,27
2021/04/03,9,6.60,8.90,6.57,8.90,7.61,148050,48
2021/04/03,10,6.81,8.66,5.00,8.66,7.73,198400,52
2021/04/03,11,7.36,8.83,4.68,4.68,7.71,234600,70
2021/04/03,12,7.36,8.83,6.18,7.39,7.77,161350,55
2021/04/03,13,6.14,7.00,5.64,6.45,6.37,28350,34
2021/04/03,14,5.72,7.00,5.36,7.00,5.93,40450,37
2021/04/03,15,5.37,6.00,4.87,5.32,5.44,36950,32
2021/04/03,16,5.28,7.58,4.25,7.58,5.42,73600,37
2021/04/03,17,5.04,5.84,4.00,5.57,5.00,89500,35
2021/04/03,18,5.03,6.06,4.00,5.13,4.88,124400,44
2021/04/03,19,4.66,5.50,4.28,4.71,4.75,104000,42
2021/04/03,20,4.31,5.08,0.01,4.28,1.99,206500,53
2021/04/03,21,4.10,4.93,0.01,0.01,0.46,326850,54
2021/04/03,22,0.01,4.69,0.01,4.47,0.93,203150,48
2021/04/03,23,0.90,4.78,0.01,1.18,0.48,363400,74
2021/04/03,24,0.01,4.13,0.01,0.01,0.36,406300,105
2021/04/03,25,0.01,3.14,0.01,0.01,0.21,238800,88
2021/04/03,26,0.01,3.73,0.01,0.01,0.16,278450,88
2021/04/03,27,0.01,3.73,0.01,0.01,0.37,200350,91
2021/04/03,28,1.00,3.14,0.01,0.01,0.36,247700,98
2021/04/03,29,0.01,4.96,0.01,0.01,0.61,193600,102
2021/04/03,30,0.01,4.93,0.01,0.01,1.42,217200,78
2021/04/03,31,0.01,8.06,0.01,4.82,4.04,77100,95
2021/04/03,32,4.54,6.12,3.47,5.07,4.19,64700,82
2021/04/03,33,4.88,6.78,4.28,5.48,4.82,81400,74
2021/04/03,34,4.97,6.89,4.81,5.60,5.61,94250,95
2021/04/03,35,6.49,7.86,4.67,6.48,6.76,145550,95
2021/04/03,36,7.37,7.86,5.63,6.99,7.10,56850,64
2021/04/03,37,7.47,7.89,5.46,7.26,7.09,81700,65
2021/04/03,38,7.64,8.06,5.46,8.00,7.52,122300,71
2021/04/03,39,7.43,8.07,6.30,7.43,7.40,110650,74
2021/04/03,40,7.39,7.84,6.28,7.39,7.42,64450,75
2021/04/03,41,7.38,7.84,5.88,7.08,7.36,51050,63
2021/04/03,42,7.38,7.84,5.86,7.28,7.07,69850,64
2021/04/03,43,6.81,7.51,4.68,6.53,6.68,58350,54
2021/04/03,44,6.52,7.51,4.69,5.99,6.21,51200,70
2021/04/03,45,5.58,7.00,4.13,5.13,5.73,58550,71
2021/04/03,46,5.56,7.00,4.13,5.08,5.36,69250,66
2021/04/03,47,5.35,7.00,4.64,4.76,5.47,41100,66
2021/04/03,48,5.14,6.83,4.42,4.76,5.24,26800,57
2021/04/04,1,5.19,5.70,4.44,5.23,5.37,98400,48
2021/04/04,2,4.93,5.30,4.24,5.15,4.93,18850,31
2021/04/04,3,4.80,5.30,4.11,5.30,4.89,15150,25
2021/04/04,4,4.86,5.50,4.47,5.50,5.17,33800,25
2021/04/04,5,4.89,6.90,4.80,5.19,5.78,117850,53
2021/04/04,6,4.89,6.26,4.59,5.19,5.58,99900,54
2021/04/04,7,4.98,6.00,4.74,6.00,5.55,40100,39
2021/04/04,8,5.03,7.30,4.85,4.87,6.50,89250,47
2021/04/04,9,5.18,7.60,4.83,5.41,6.29,83150,34
2021/04/04,10,5.20,7.00,4.55,5.70,6.22,116350,51
2021/04/04,11,5.29,7.60,4.89,5.31,6.59,93850,46
2021/04/04,12,5.51,7.10,4.50,5.01,6.21,74200,39
2021/04/04,13,5.30,6.10,4.50,4.67,5.29,19500,25
2021/04/04,14,4.71,5.40,4.47,4.67,4.86,14100,21
2021/04/04,15,4.86,5.48,4.50,4.69,4.87,14750,20
2021/04/04,16,4.57,5.48,4.47,4.69,4.74,13900,23
2021/04/04,17,5.00,6.00,4.50,4.71,5.17,18250,24
2021/04/04,18,4.50,6.30,4.47,4.86,5.86,67800,35
2021/04/04,19,5.26,11.30,4.47,4.71,5.87,112500,39
2021/04/04,20,5.26,11.30,4.48,4.48,5.88,126150,41
2021/04/04,21,4.77,6.25,4.49,4.49,5.61,91800,41
2021/04/04,22,5.12,5.55,4.50,4.73,5.09,115550,47
2021/04/04,23,5.34,5.88,4.50,4.65,5.24,130050,39
2021/04/04,24,5.39,5.57,4.50,4.57,5.16,67500,34
2021/04/04,25,5.67,6.09,4.50,4.71,5.44,101200,50
2021/04/04,26,5.70,6.31,4.00,4.00,5.44,100850,61
2021/04/04,27,5.78,6.09,4.47,4.71,5.09,107100,57
2021/04/04,28,5.78,6.09,4.47,4.82,5.09,112000,59
2021/04/04,29,8.50,8.50,4.07,5.31,5.60,128500,71
2021/04/04,30,6.84,7.39,4.50,4.85,5.52,130800,71
2021/04/04,31,6.91,7.10,3.00,4.71,6.22,132200,86
2021/04/04,32,7.52,8.97,4.50,5.85,6.97,138350,80
2021/04/04,33,7.53,9.95,4.60,6.65,7.32,216050,104
2021/04/04,34,7.55,9.75,4.99,6.63,7.44,257800,107
2021/04/04,35,7.65,8.87,5.10,5.61,7.68,214900,85
2021/04/04,36,7.71,9.12,5.07,7.61,7.30,147550,87
2021/04/04,37,7.43,7.75,5.03,6.39,6.79,151650,101
2021/04/04,38,7.43,7.75,5.02,6.39,6.84,166300,108
2021/04/04,39,7.43,7.75,5.03,5.03,6.86,164900,104
2021/04/04,40,7.43,7.75,5.02,5.02,6.88,154400,103
2021/04/04,41,7.17,7.54,4.94,4.94,6.93,156450,87
2021/04/04,42,6.76,7.79,4.94,6.33,6.39,109400,80
2021/04/04,43,6.66,6.96,4.86,5.97,5.95,120600,83
2021/04/04,44,5.91,6.76,4.44,5.84,5.64,124000,102
2021/04/04,45,5.34,5.66,5.07,5.46,5.27,102000,91
2021/04/04,46,5.26,5.74,5.07,5.33,5.13,95200,80
2021/04/04,47,5.23,5.88,5.06,5.32,5.30,120850,90
2021/04/04,48,5.23,5.62,5.07,5.21,5.20,133350,81
2021/04/05,1,5.15,5.16,4.69,4.90,4.94,22000,15
2021/04/05,2,5.15,5.16,4.69,4.69,5.03,8500,15
2021/04/05,3,4.50,5.01,4.50,4.63,4.66,4400,13
2021/04/05,4,4.50,5.30,4.50,4.64,5.09,20200,20
2021/04/05,5,4.50,5.98,4.50,4.62,5.42,49550,23
2021/04/05,6,4.53,5.80,4.53,5.21,5.45,49350,20
2021/04/05,7,4.70,6.70,4.70,5.30,6.42,51900,24
2021/04/05,8,4.61,6.84,4.61,6.70,6.44,52100,23
2021/04/05,9,4.76,7.31,4.76,5.35,6.34,51700,24
2021/04/05,10,5.36,7.31,5.36,5.36,6.35,52600,22
2021/04/05,11,5.38,5.83,4.69,5.38,5.63,64150,21
2021/04/05,12,5.38,7.34,5.38,6.50,6.38,105100,32
2021/04/05,13,5.43,6.50,5.43,6.50,6.07,35900,30
2021/04/05,14,5.40,5.83,4.00,4.00,5.67,66250,29
2021/04/05,15,6.50,6.90,4.00,6.33,5.69,136750,44
2021/04/05,16,6.55,7.20,4.00,4.00,5.80,169150,49
2021/04/05,17,6.43,9.15,4.00,4.00,6.04,251000,63
2021/04/05,18,6.40,7.40,4.00,5.30,5.67,179400,51
2021/04/05,19,0.01,7.63,0.01,5.36,5.71,84050,36
2021/04/05,20,0.01,7.32,0.01,4.47,5.27,85900,34
2021/04/05,21,0.01,6.76,0.01,4.14,4.96,21150,27
2021/04/05,22,0.01,6.38,0.01,5.57,4.79,18050,26
2021/04/05,23,0.01,6.36,0.01,5.82,4.64,13850,26
2021/04/05,24,0.01,6.60,0.01,4.03,4.49,19950,39
2021/04/05,25,0.01,7.49,0.01,7.49,4.53,43500,59
2021/04/05,26,0.01,6.93,0.01,4.50,4.54,45300,63
2021/04/05,27,0.01,6.00,0.01,5.93,4.67,37550,70
2021/04/05,28,0.01,8.01,0.01,8.01,5.12,41400,71
2021/04/05,29,0.01,8.11,0.01,8.11,5.45,81850,84
2021/04/05,30,0.01,7.59,0.01,7.59,5.31,112750,105
2021/04/05,31,0.01,5.74,0.01,4.57,4.97,90150,95
2021/04/05,32,0.01,8.42,0.01,8.42,5.13,124750,115
2021/04/05,33,6.00,9.13,4.00,9.13,5.98,168700,118
2021/04/05,34,6.00,8.24,4.62,7.43,6.16,167250,110
2021/04/05,35,6.00,9.89,5.88,9.89,8.10,125000,106
2021/04/05,36,9.00,10.48,6.46,7.76,8.10,158000,117
2021/04/05,37,8.15,11.28,6.00,7.79,8.90,232250,143
2021/04/05,38,8.03,11.54,6.98,9.35,9.52,205550,122
2021/04/05,39,7.89,10.39,3.06,8.80,8.47,180450,127
2021/04/05,40,7.78,10.28,3.06,8.79,8.21,232350,117
2021/04/05,41,7.45,9.95,6.00,9.75,8.17,240550,140
2021/04/05,42,7.38,9.88,6.00,7.75,7.69,253050,136
2021/04/05,43,7.04,9.54,6.00,9.50,7.81,301750,136
2021/04/05,44,6.92,9.50,5.60,9.50,7.69,273500,123
2021/04/05,45,7.48,9.50,3.06,7.50,7.76,259150,121
2021/04/05,46,6.84,8.20,3.06,8.20,7.48,258350,101
2021/04/05,47,7.68,8.17,3.06,8.09,7.58,292950,113
2021/04/05,48,6.68,7.80,3.06,7.80,7.43,247450,88
2021/04/06,1,6.60,9.00,5.63,8.10,7.52,97900,37
2021/04/06,2,5.86,8.68,4.80,7.40,7.16,99500,40
2021/04/06,3,5.71,8.51,5.32,7.42,6.81,146200,46
2021/04/06,4,5.74,8.74,5.32,7.40,7.39,91350,39
2021/04/06,5,5.88,8.69,5.32,5.68,7.45,90100,38
2021/04/06,6,6.54,9.41,5.33,6.24,7.84,107400,43
2021/04/06,7,7.56,10.36,6.73,7.46,8.34,221000,61
2021/04/06,8,6.98,10.41,6.32,6.58,8.07,151400,60
2021/04/06,9,7.40,11.41,6.90,8.88,9.02,201300,64
2021/04/06,10,7.40,11.25,6.90,7.40,8.76,171100,59
2021/04/06,11,7.74,11.33,7.45,11.30,9.19,201000,65
2021/04/06,12,7.77,11.32,7.07,8.88,8.79,207550,65
2021/04/06,13,6.93,10.93,6.17,7.48,8.36,386950,108
2021/04/06,14,5.89,9.00,5.07,7.39,8.09,201100,68
2021/04/06,15,6.01,8.49,4.00,5.59,6.89,286600,82
2021/04/06,16,5.73,7.86,5.07,5.47,6.48,241000,85
2021/04/06,17,6.02,6.74,5.06,5.52,5.56,212700,93
2021/04/06,18,0.01,6.80,0.01,5.31,5.38,35200,51
2021/04/06,19,0.01,6.61,0.01,5.33,5.10,70450,57
2021/04/06,20,0.01,6.80,0.01,6.80,5.50,31150,45
2021/04/06,21,0.01,5.76,0.01,5.60,5.10,31100,40
2021/04/06,22,0.01,5.59,0.01,5.59,5.11,33300,41
2021/04/06,23,0.01,6.07,0.01,6.07,5.02,40100,45
2021/04/06,24,0.01,8.01,0.01,8.01,5.65,61900,59
2021/04/06,25,0.01,5.76,0.01,0.01,3.99,38950,52
2021/04/06,26,0.01,6.80,0.01,0.01,4.37,58600,64
2021/04/06,27,5.01,7.20,0.01,5.56,5.01,49750,77
2021/04/06,28,5.12,8.75,0.01,8.75,5.01,155900,113
2021/04/06,29,5.13,6.80,0.01,6.43,5.50,161350,111
2021/04/06,30,5.42,6.35,0.01,6.32,5.48,136900,108
2021/04/06,31,5.43,6.52,0.01,5.43,5.35,210400,121
2021/04/06,32,5.51,9.95,0.01,9.95,5.36,152350,119
2021/04/06,33,5.73,7.50,5.48,5.83,6.17,84350,103
2021/04/06,34,7.37,7.47,4.87,7.10,6.63,129850,159
2021/04/06,35,7.47,8.78,5.63,8.61,7.58,198900,127
2021/04/06,36,8.10,9.33,7.50,8.20,8.29,353450,198
2021/04/06,37,8.80,10.20,7.80,8.70,9.21,322750,170
2021/04/06,38,9.04,10.60,7.90,8.94,9.18,336400,174
2021/04/06,39,8.38,10.98,7.23,8.28,8.70,330100,178
2021/04/06,40,8.14,10.98,7.10,7.53,8.40,356100,184
2021/04/06,41,8.44,10.98,7.39,7.81,8.68,334500,195
2021/04/06,42,7.97,10.97,6.47,6.47,8.56,222250,142
2021/04/06,43,7.78,9.25,7.02,9.25,7.76,107250,125
2021/04/06,44,7.41,8.87,5.43,7.31,7.22,136650,123
2021/04/06,45,7.57,7.77,5.36,7.67,7.24,133200,121
2021/04/06,46,7.40,7.60,5.21,7.18,7.13,113000,114
2021/04/06,47,7.41,8.65,6.65,6.91,7.44,157250,111
2021/04/06,48,7.29,9.10,6.53,7.19,7.57,171900,118
2021/04/07,1,7.16,7.60,5.94,7.39,7.20,80900,51
2021/04/07,2,6.44,8.32,5.00,5.21,6.99,105850,71
2021/04/07,3,6.22,7.40,4.71,4.71,5.69,97950,56
2021/04/07,4,6.19,7.40,4.71,4.71,5.71,89300,54
2021/04/07,5,6.72,7.40,4.71,4.71,5.56,193100,89
2021/04/07,6,7.07,7.68,4.71,4.71,5.42,263000,86
2021/04/07,7,7.60,9.42,4.96,5.28,6.14,258850,100
2021/04/07,8,7.52,7.80,4.74,5.74,5.85,302250,97
2021/04/07,9,7.60,7.80,4.72,5.81,5.74,314800,98
2021/04/07,10,7.60,12.04,4.74,12.04,5.84,369450,104
2021/04/07,11,7.60,8.20,4.96,8.20,6.15,288700,90
2021/04/07,12,7.60,9.23,4.76,4.76,6.42,326500,100
2021/04/07,13,8.06,8.68,4.71,7.32,7.11,144050,63
2021/04/07,14,7.15,7.45,5.07,5.46,6.03,67000,52
2021/04/07,15,5.54,6.80,5.07,5.58,5.61,93050,52
2021/04/07,16,5.46,7.00,5.07,7.00,5.79,90450,58
2021/04/07,17,5.14,5.81,5.13,5.78,5.67,57800,45
2021/04/07,18,5.22,6.00,5.12,6.00,5.82,73450,49
2021/04/07,19,0.01,6.68,0.01,6.32,5.83,33500,31
2021/04/07,20,0.01,7.16,0.01,4.34,5.70,22900,26
2021/04/07,21,3.40,5.76,0.01,4.56,4.13,13900,22
2021/04/07,22,0.01,6.55,0.01,4.55,2.31,32900,55
2021/04/07,23,3.50,5.04,0.01,4.71,4.10,39600,44
2021/04/07,24,0.01,4.65,0.01,4.16,0.98,73400,106
2021/04/07,25,0.01,3.30,0.01,0.11,0.39,50400,91
2021/04/07,26,0.01,2.90,0.01,2.90,0.25,68100,107
2021/04/07,27,0.01,5.05,0.01,0.21,2.15,67250,91
2021/04/07,28,4.24,4.71,0.01,4.57,3.94,31300,68
2021/04/07,29,0.01,5.54,0.01,3.94,4.24,24550,74
2021/04/07,30,0.01,5.90,0.01,4.06,4.61,66400,79
2021/04/07,31,0.01,6.90,0.01,4.19,4.64,24200,69
2021/04/07,32,0.01,7.21,0.01,5.89,4.87,68900,95
2021/04/07,33,5.07,8.37,5.07,7.27,7.06,137900,105
2021/04/07,34,7.37,7.53,5.33,6.38,7.20,148400,125
2021/04/07,35,7.98,7.98,5.63,6.83,7.63,231800,145
2021/04/07,36,8.94,10.00,5.10,8.22,8.05,360000,182
2021/04/07,37,9.91,10.00,6.95,9.30,8.21,371550,178
2021/04/07,38,10.43,12.00,7.14,9.72,8.97,485200,190
2021/04/07,39,8.68,10.48,5.07,7.14,7.77,483600,191
2021/04/07,40,8.12,9.97,5.07,7.87,7.63,445850,170
2021/04/07,41,7.45,9.44,5.10,6.89,7.63,361000,164
2021/04/07,42,7.60,8.47,5.26,6.22,7.20,276550,145
2021/04/07,43,7.08,8.42,5.07,8.36,7.01,190200,114
2021/04/07,44,7.28,8.43,5.07,7.28,6.72,205550,112
2021/04/07,45,7.61,8.36,5.35,7.40,6.96,75100,82
2021/04/07,46,7.57,8.67,5.58,7.46,7.23,63050,91
2021/04/07,47,7.57,8.65,5.07,6.97,6.76,128150,87
2021/04/07,48,6.94,7.98,5.07,6.47,6.24,88350,89
2021/04/08,1,6.65,7.50,5.74,7.24,6.23,112400,61
2021/04/08,2,5.93,7.50,5.07,7.11,5.95,40750,40
2021/04/08,3,5.82,7.23,5.00,5.00,5.68,114400,65
2021/04/08,4,5.92,7.23,5.00,5.00,5.63,128750,68
2021/04/08,5,6.90,7.50,5.19,5.21,6.07,114150,64
2021/04/08,6,7.00,7.50,5.07,5.21,6.13,115750,62
2021/04/08,7,6.70,7.50,5.19,5.20,5.52,78900,47
2021/04/08,8,6.44,7.33,5.07,5.48,5.45,79300,49
2021/04/08,9,7.33,8.90,5.07,7.08,6.74,232550,77
2021/04/08,10,7.51,7.70,5.07,7.14,6.19,175100,72
2021/04/08,11,7.40,7.70,5.07,7.14,5.80,134000,57
2021/04/08,12,7.40,7.90,5.07,7.30,6.28,169400,70
2021/04/08,13,8.66,10.34,6.88,7.14,8.04,169100,64
2021/04/08,14,7.45,8.84,5.59,7.15,7.36,140200,79
2021/04/08,15,6.39,6.80,5.63,6.24,5.99,78300,53
2021/04/08,16,5.68,6.01,5.00,5.00,5.41,39700,51
2021/04/08,17,5.45,5.92,5.00,5.00,5.50,26450,49
2021/04/08,18,5.23,5.66,5.00,5.00,5.18,41550,59
2021/04/08,19,4.75,5.39,3.86,5.05,4.94,19900,35
2021/04/08,20,0.01,7.29,0.01,7.29,4.72,45700,48
2021/04/08,21,0.01,7.00,0.01,4.48,4.35,43750,44
2021/04/08,22,0.01,5.22,0.01,4.29,4.28,40700,45
2021/04/08,23,0.01,6.49,0.01,4.40,4.02,46750,58
2021/04/08,24,0.01,7.00,0.01,4.00,4.21,49000,68
2021/04/08,25,0.01,4.85,0.01,0.31,1.48,124550,120
2021/04/08,26,0.01,4.85,0.01,0.31,1.39,128850,138
2021/04/08,27,0.01,7.15,0.01,4.00,4.60,45350,85
2021/04/08,28,0.01,7.92,0.01,4.50,5.02,47650,74
2021/04/08,29,0.01,6.45,0.01,4.43,5.08,47100,78
2021/04/08,30,0.01,7.76,0.01,4.76,6.32,130950,98
2021/04/08,31,0.01,6.05,0.01,5.05,4.82,54550,67
2021/04/08,32,5.07,6.14,4.00,6.14,5.41,92150,87
2021/04/08,33,7.11,7.39,4.00,5.68,5.79,83750,90
2021/04/08,34,7.31,8.16,5.07,7.28,7.25,130800,98
2021/04/08,35,8.06,10.06,5.59,5.59,7.83,233900,119
2021/04/08,36,9.62,12.58,5.50,8.72,8.24,491650,189
2021/04/08,37,10.29,10.48,6.04,8.36,8.61,212500,110
2021/04/08,38,10.26,10.50,5.50,7.80,8.97,237300,121
2021/04/08,39,9.96,12.50,5.34,9.96,7.92,191750,110
2021/04/08,40,9.67,9.96,5.18,9.96,7.36,151700,106
2021/04/08,41,8.80,8.83,5.12,7.73,7.45,188450,109
2021/04/08,42,8.76,9.95,5.26,6.68,7.60,185350,117
2021/04/08,43,8.67,9.95,5.50,7.47,7.72,183950,104
2021/04/08,44,7.30,8.38,5.59,7.08,7.17,180000,105
2021/04/08,45,8.18,11.14,6.04,7.45,7.89,198050,95
2021/04/08,46,7.45,7.90,6.00,7.29,7.36,174950,111
2021/04/08,47,7.62,7.93,6.04,7.30,7.43,265000,134
2021/04/08,48,7.58,8.85,5.59,7.28,7.57,360600,141
2021/04/09,1,6.76,7.45,5.59,7.45,6.11,170600,60
2021/04/09,2,6.50,7.45,5.59,7.45,6.51,75600,40
2021/04/09,3,5.95,7.45,5.13,6.37,6.33,65450,47
2021/04/09,4,6.64,7.83,5.59,6.39,7.05,213100,60
2021/04/09,5,7.02,7.56,6.04,7.55,7.19,142450,50
2021/04/09,6,7.50,9.00,6.04,7.77,7.05,495500,116
2021/04/09,7,7.68,8.03,7.07,7.45,7.53,171750,51
2021/04/09,8,7.57,8.20,7.26,7.42,7.61,145700,52
2021/04/09,9,7.39,7.84,5.59,7.46,7.22,140200,57
2021/04/09,10,7.41,7.84,5.59,7.47,7.22,130900,50
2021/04/09,11,7.86,8.29,6.04,7.16,7.79,218850,56
2021/04/09,12,8.00,8.20,6.04,7.86,7.80,226650,64
2021/04/09,13,7.63,7.84,6.04,7.38,7.50,138500,53
2021/04/09,14,7.10,7.52,5.07,7.10,7.17,107350,44
2021/04/09,15,6.32,6.80,4.00,5.57,5.50,31700,43
2021/04/09,16,5.68,5.89,4.85,5.15,5.20,115250,52
2021/04/09,17,5.59,5.69,5.07,5.46,5.32,67850,48
2021/04/09,18,0.01,5.69,0.01,5.42,5.14,21150,41
2021/04/09,19,0.01,5.49,0.01,5.40,4.76,16750,35
2021/04/09,20,0.01,5.34,0.01,4.87,4.50,17500,37
2021/04/09,21,0.01,5.18,0.01,4.36,4.52,23250,41
2021/04/09,22,0.01,5.18,0.01,4.32,4.46,22350,33
2021/04/09,23,0.01,5.18,0.01,4.92,4.49,29450,39
